%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00586,1,380,1,1,1380494,.TAU_application
100.0,0.365,1,380,1,1009,1380488,CG
39.0,0.0898,537,1,3.00391,537961,INITIALIZE_MPI
38.9,536,536,1,0,536858,MPI_Init()
28.8,396,396,1,0,396897,MPI_Finalize()
20.8,39,287,76,77064,3787,CONJ_GRAD
14.9,205,205,25992,0,8,MPI_Wait()
11.3,4,156,1,28001,156511,MAKEA
10.8,70,149,14000,541041,11,SPRNVC
3.8,52,52,360695,0,0,RANDLC
2.6,36,36,25992,0,1,MPI_Send()
1.9,26,26,180347,0,0,ICNVRT
0.5,7,7,25992,0,0,MPI_Irecv()
0.2,2,2,14000,0,0,VECSET
0.1,0.983,0.983,1,0,983,MPI_Bcast()
0.0,0.297,0.297,1,0,297,MPI_Barrier()
0.0,0.264,0.264,1,0,264,SPARSE
0.0,0.108,0.108,1,0,108,MPI_Reduce()
0.0,0.0546,0.0546,1,0,55,ALLOC_SPACE
0.0,0.0276,0.0282,1,2,28,GET_ACTIVE_NPROCS
0.0,0.0253,0.0253,1,0,25,TIMER_START
0.0,0.00205,0.00205,0.00390625,0,525,CHECK_TIMER_FLAG
0.0,0.00147,0.00147,9,0,0,TIMER_CLEAR
0.0,0.000789,0.000789,1,0,1,TIMER_STOP
0.0,0.000504,0.000504,0.00390625,0,129,PRINT_RESULTS
0.0,0.000402,0.000402,1,0,0,MPI_Comm_size()
0.0,0.000387,0.000387,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000266,0.000266,1,0,0,SETUP_PROC_INFO
0.0,0.000242,0.000242,1,0,0,MPI_Comm_rank()
0.0,0.000195,0.000195,1,0,0,TIMER_READ
