%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.0255,1,064,1,1,1064392,.TAU_application
100.0,0.252,1,064,1,58.0117,1064367,MG_MPI
50.0,532,532,1,0,532052,MPI_Init()
48.7,518,518,1,0,518365,MPI_Finalize()
0.5,0.0658,5,5,155,1137,MG3P
0.5,0.277,4,104,1516.06,48,COMM3
0.4,0.401,4,2,1462.27,2132,ZRAN3
0.3,3,3,518.375,0,6,MPI_Wait()
0.3,2,2,6,0,479,MPI_Barrier()
0.2,0.289,2,498.375,498.375,5,TAKE3
0.2,0.426,2,37,37,68,RESID
0.2,1,1,88,0,22,MPI_Allreduce()
0.2,0.186,1,35,35,46,PSINV
0.1,0.289,1,498.375,498.375,3,GIVE3
0.1,0.08,1,30,30,39,RPRJ3
0.1,1,1,518.375,0,2,MPI_Send()
0.1,0.109,1,30,30,36,INTERP
0.1,1,1,7,0,144,MPI_Bcast()
0.1,0.0289,0.982,30,60,33,COMM3_EX
0.1,0.00918,0.865,20,20,43,TAKE3_EX
0.1,0.626,0.827,518.375,518.375,2,READY
0.0,0.0588,0.365,4,8,91,NORM2U3
0.0,0.201,0.201,518.375,0,0,MPI_Irecv()
0.0,0.161,0.161,54.9375,0,3,ZERO3
0.0,0.119,0.119,512,0,0,VRANLC
0.0,0.106,0.106,642.844,0,0,RANDLC
0.0,0.071,0.071,2,0,36,TIMER_START
0.0,0.0592,0.0592,310.266,0,0,BUBBLE
0.0,0.00915,0.0581,20,20,3,GIVE3_EX
0.0,0.0173,0.0333,6,96.8438,6,POWER
0.0,0.0295,0.0301,1,2,30,GET_ACTIVE_NPROCS
0.0,0.0249,0.0249,1,0,25,ALLOC_SPACE
0.0,0.0176,0.0176,2,0,9,SETUP
0.0,0.0085,0.0085,1,0,8,MPI_Reduce()
0.0,0.00279,0.00279,17,0,0,TIMER_CLEAR
0.0,0.00191,0.00191,0.00390625,0,490,CHECK_TIMER_FLAG
0.0,0.00084,0.00084,2,0,0,TIMER_STOP
0.0,0.000547,0.000547,0.00390625,0,140,PRINT_RESULTS
0.0,0.000336,0.000336,1,0,0,MPI_Comm_size()
0.0,0.000238,0.000238,1,0,0,MPI_Comm_rank()
0.0,0.000172,0.000172,1.00391,0,0,TIMER_READ
