%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00729,1,049,1,1,1049913,.TAU_application
100.0,0.429,1,049,1,90.0117,1049906,MG_MPI
50.0,524,524,1,0,524926,MPI_Finalize()
48.2,506,506,1,0,506556,MPI_Init()
1.0,0.139,10,21,441,480,MG3P
0.7,0.666,7,298,3869.06,26,COMM3
0.6,6,6,1344.38,0,5,MPI_Wait()
0.4,0.509,4,1260.38,1260.38,3,TAKE3
0.3,0.195,3,2,308.32,1826,ZRAN3
0.3,0.0725,3,107,107,33,RESID
0.3,0.0875,3,84,84,38,INTERP
0.3,0.0664,3,84,252,37,COMM3_EX
0.3,0.036,2,84,84,33,TAKE3_EX
0.2,2,2,6,0,437,MPI_Barrier()
0.2,2,2,88,0,30,MPI_Allreduce()
0.2,0.056,2,105,105,24,PSINV
0.2,0.511,1,1260.38,1260.38,2,GIVE3
0.2,0.0369,1,84,84,20,RPRJ3
0.1,1,1,1344.38,0,1,MPI_Send()
0.1,1,1,7,0,150,MPI_Bcast()
0.1,0.595,1,1344.38,1344.38,1,READY
0.1,0.00514,0.735,4,8,184,NORM2U3
0.0,0.44,0.44,1344.38,0,0,MPI_Irecv()
0.0,0.0347,0.149,84,84,2,GIVE3_EX
0.0,0.05,0.05,2,0,25,TIMER_START
0.0,0.0449,0.0449,175.938,0,0,ZERO3
0.0,0.0334,0.034,1,2,34,GET_ACTIVE_NPROCS
0.0,0.0146,0.0269,6,73.4219,4,POWER
0.0,0.0266,0.0266,140.32,0,0,BUBBLE
0.0,0.0192,0.0192,115.422,0,0,RANDLC
0.0,0.0169,0.0169,2,0,8,SETUP
0.0,0.0129,0.0129,1,0,13,ALLOC_SPACE
0.0,0.00825,0.00825,1,0,8,MPI_Reduce()
0.0,0.00596,0.00596,32,0,0,VRANLC
0.0,0.00294,0.00294,17,0,0,TIMER_CLEAR
0.0,0.00197,0.00197,0.00390625,0,504,CHECK_TIMER_FLAG
0.0,0.000879,0.000879,2,0,0,TIMER_STOP
0.0,0.000492,0.000492,0.00390625,0,126,PRINT_RESULTS
0.0,0.000371,0.000371,1,0,0,MPI_Comm_size()
0.0,0.000254,0.000254,1,0,0,MPI_Comm_rank()
0.0,0.000172,0.000172,1.00391,0,0,TIMER_READ
