%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00565,1,349,1,1,1349683,.TAU_application
100.0,0.4,1,349,1,424.008,1349677,CG
38.0,0.0343,513,1,3.00781,513158,INITIALIZE_MPI
38.0,512,512,1,0,512368,MPI_Init()
33.1,447,447,1,0,447197,MPI_Finalize()
14.9,34,201,31,31434,6499,CONJ_GRAD
13.8,5,186,1,28001,186737,MAKEA
13.2,83,178,14000,688671,13,SPRNVC
10.8,145,145,10602,0,14,MPI_Wait()
4.7,63,63,459115,0,0,RANDLC
2.3,31,31,229557,0,0,ICNVRT
1.4,18,18,10602,0,2,MPI_Send()
0.2,3,3,10602,0,0,MPI_Irecv()
0.2,2,2,14000,0,0,VECSET
0.1,0.728,0.728,1,0,728,MPI_Bcast()
0.0,0.645,0.645,1,0,645,SPARSE
0.0,0.27,0.27,1,0,270,MPI_Barrier()
0.0,0.109,0.109,1,0,109,MPI_Reduce()
0.0,0.0538,0.0538,1,0,54,ALLOC_SPACE
0.0,0.0246,0.0251,1,2,25,GET_ACTIVE_NPROCS
0.0,0.0122,0.0122,1,0,12,TIMER_START
0.0,0.00326,0.00326,0.0078125,0,417,CHECK_TIMER_FLAG
0.0,0.00136,0.00136,9,0,0,TIMER_CLEAR
0.0,0.00127,0.00127,0.0078125,0,163,PRINT_RESULTS
0.0,0.000773,0.000773,1,0,1,TIMER_STOP
0.0,0.000305,0.000305,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000289,0.000289,1,0,0,MPI_Comm_size()
0.0,0.000289,0.000289,1,0,0,SETUP_PROC_INFO
0.0,0.000211,0.000211,1,0,0,MPI_Comm_rank()
0.0,0.000141,0.000141,1,0,0,TIMER_READ
