%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00615,1,480,1,1,1480735,.TAU_application
100.0,0.593,1,480,1,1204.01,1480729,CG
34.3,0.0354,507,1,3.00781,507642,INITIALIZE_MPI
34.2,506,506,1,0,506785,MPI_Init()
25.3,374,374,1,0,374542,MPI_Finalize()
24.8,122,366,91,92274,4032,CONJ_GRAD
15.5,6,229,1,28001,229998,MAKEA
14.9,102,220,14000,884640,16,SPRNVC
13.0,192,192,31122,0,6,MPI_Wait()
5.3,79,79,589761,0,0,RANDLC
3.0,43,43,31122,0,1,MPI_Send()
2.7,39,39,294880,0,0,ICNVRT
0.6,9,9,31122,0,0,MPI_Irecv()
0.1,2,2,14000,0,0,VECSET
0.1,0.969,0.969,1,0,969,SPARSE
0.1,0.79,0.79,1,0,790,MPI_Bcast()
0.0,0.268,0.268,1,0,268,MPI_Barrier()
0.0,0.108,0.108,1,0,108,MPI_Reduce()
0.0,0.0532,0.0532,1,0,53,ALLOC_SPACE
0.0,0.0303,0.0303,1,0,30,TIMER_START
0.0,0.0279,0.0285,1,2,28,GET_ACTIVE_NPROCS
0.0,0.00328,0.00328,0.0078125,0,420,CHECK_TIMER_FLAG
0.0,0.00158,0.00158,9,0,0,TIMER_CLEAR
0.0,0.00113,0.00113,0.0078125,0,145,PRINT_RESULTS
0.0,0.000805,0.000805,1,0,1,TIMER_STOP
0.0,0.000359,0.000359,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000344,0.000344,1,0,0,MPI_Comm_size()
0.0,0.000273,0.000273,1,0,0,SETUP_PROC_INFO
0.0,0.000203,0.000203,1,0,0,MPI_Comm_rank()
0.0,0.000133,0.000133,1,0,0,TIMER_READ
