%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00719,2,042,1,1,2042590,.TAU_application
100.0,1,2,042,1,553.062,2042583,CG
43.7,685,892,76,41496,11748,CONJ_GRAD
24.3,497,497,1,0,497070,MPI_Finalize()
16.0,17,326,1,60001,326886,MAKEA
15.8,0.0294,323,1,3.0625,323374,INITIALIZE_MPI
15.8,322,322,1,0,322638,MPI_Init()
14.4,139,294,30000,1.18017E+06,10,SPRNVC
5.1,104,104,13984,0,7,MPI_Send()
5.1,103,103,786783,0,0,RANDLC
4.8,97,97,13984,0,7,MPI_Wait()
2.5,51,51,393391,0,0,ICNVRT
0.5,10,10,1,0,10831,SPARSE
0.3,6,6,13984,0,0,MPI_Irecv()
0.2,4,4,30000,0,0,VECSET
0.0,0.656,0.656,1,0,656,MPI_Bcast()
0.0,0.614,0.614,1,0,614,ALLOC_SPACE
0.0,0.204,0.204,1,0,204,MPI_Barrier()
0.0,0.0574,0.0574,1,0,57,MPI_Reduce()
0.0,0.0249,0.0253,1,2,25,GET_ACTIVE_NPROCS
0.0,0.0246,0.0246,0.0625,0,394,CHECK_TIMER_FLAG
0.0,0.00962,0.00962,0.0625,0,154,PRINT_RESULTS
0.0,0.00319,0.00319,1,0,3,TIMER_START
0.0,0.00156,0.00156,9,0,0,TIMER_CLEAR
0.0,0.000438,0.000438,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000375,0.000375,1,0,0,MPI_Comm_size()
0.0,0.000375,0.000375,1,0,0,TIMER_STOP
0.0,0.000188,0.000188,1,0,0,SETUP_PROC_INFO
0.0,0,0,1,0,0,MPI_Comm_rank()
0.0,0,0,1,0,0,TIMER_READ
