%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00806,2:55.548,1,1,175548911,.TAU_application
100.0,49,2:55.548,1,658.062,175548903,CG
91.8,1:48.229,2:41.182,91,49686,1771239,CONJ_GRAD
17.3,30,405,30,405,16744,0,1816,MPI_Wait()
12.7,22,323,22,323,16744,0,1333,MPI_Send()
7.4,512,12,907,1,1.5E+06,12907874,MAKEA
6.7,5,875,11,681,750000,4.0907E+07,16,SPRNVC
2.2,3,875,3,875,2.72714E+07,0,0,RANDLC
1.1,1,929,1,929,1.36357E+07,0,0,ICNVRT
0.4,761,761,1,0,761613,MPI_Finalize()
0.4,0.0406,632,1,3.0625,632346,INITIALIZE_MPI
0.4,631,631,1,0,631707,MPI_Init()
0.3,593,593,1,0,593698,SPARSE
0.1,228,228,16744,0,14,MPI_Irecv()
0.1,119,119,750000,0,0,VECSET
0.0,6,6,1,0,6618,MPI_Barrier()
0.0,4,4,1,0,4096,ALLOC_SPACE
0.0,0.546,0.546,1,0,546,MPI_Bcast()
0.0,0.0743,0.0743,1,0,74,MPI_Reduce()
0.0,0.0264,0.0264,0.0625,0,422,CHECK_TIMER_FLAG
0.0,0.0251,0.0257,1,2,26,GET_ACTIVE_NPROCS
0.0,0.0159,0.0159,1,0,16,TIMER_START
0.0,0.0123,0.0123,0.0625,0,197,PRINT_RESULTS
0.0,0.00181,0.00181,9,0,0,TIMER_CLEAR
0.0,0.00106,0.00106,1,0,1,TIMER_STOP
0.0,0.000687,0.000687,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000375,0.000375,1,0,0,MPI_Comm_size()
0.0,0.000375,0.000375,1,0,0,SETUP_PROC_INFO
0.0,0.000188,0.000188,1,0,0,MPI_Comm_rank()
0.0,6.25E-05,6.25E-05,1,0,0,TIMER_READ
