Name,#Call
.TAU_application,1
MPSP,1
ADI,501
COPY_FACES,502
COMPUTE_RHS,502
Z_SOLVE,501
Y_SOLVE,501
X_SOLVE,501
LHSZ,1002
LHSY,1002
LHSX,1002
TZETAR,1002
TXINVR,501
ADD,501
PINVR,1002
NINVR,1002
INITIALIZE,2
MPI_Waitall(),3508
EXACT_SOLUTION,2.72165E+08
EXACT_RHS,1
VERIFY,1
MPI_Finalize(),1
ERROR_NORM,1
LHSINIT,1
SETUP_MPI,1
MPI_Init(),1
MPI_Barrier(),2
RHS_NORM,1
MPI_Isend(),6018
MPI_Allreduce(),2
MPI_Irecv(),6018
ALLOC_SPACE,1
MPI_Bcast(),4
MPI_Comm_dup(),2
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
SET_CLASS,0.25
MPI_Comm_rank(),1
MPI_Comm_size(),1
