%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00675,1,170,1,1,1170430,.TAU_application
100.0,0.405,1,170,1,133.125,1170424,CG
41.1,480,480,1,0,480891,MPI_Finalize()
25.9,0.0275,303,1,3.125,303349,INITIALIZE_MPI
25.9,302,302,1,0,302819,MPI_Init()
18.4,129,215,16,8736,13489,CONJ_GRAD
14.4,9,169,1,28001,169084,MAKEA
12.7,69,149,14000,590394,11,SPRNVC
4.7,54,54,2944,0,19,MPI_Wait()
4.5,52,52,393597,0,0,RANDLC
2.6,30,30,2944,0,10,MPI_Send()
2.3,26,26,196798,0,0,ICNVRT
0.8,8,8,1,0,8818,SPARSE
0.2,2,2,14000,0,0,VECSET
0.1,1,1,2944,0,1,MPI_Irecv()
0.0,0.574,0.574,1,0,574,ALLOC_SPACE
0.0,0.436,0.436,1,0,436,MPI_Bcast()
0.0,0.182,0.182,1,0,182,MPI_Barrier()
0.0,0.0534,0.0534,1,0,53,MPI_Reduce()
0.0,0.0451,0.0451,0.125,0,361,CHECK_TIMER_FLAG
0.0,0.0214,0.0216,1,2,22,GET_ACTIVE_NPROCS
0.0,0.0177,0.0177,0.125,0,142,PRINT_RESULTS
0.0,0.00337,0.00337,1,0,3,TIMER_START
0.0,0.000875,0.000875,9,0,0,TIMER_CLEAR
0.0,0.0005,0.0005,1,0,0,SETUP_PROC_INFO
0.0,0.000375,0.000375,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000375,0.000375,1,0,0,TIMER_STOP
0.0,0.00025,0.00025,1,0,0,MPI_Comm_rank()
0.0,0.000125,0.000125,1,0,0,TIMER_READ
0.0,0,0,1,0,0,MPI_Comm_size()
