%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00575,1,935,1,1,1935664,.TAU_application
100.0,0.611,1,935,1,1204,1935658,CG
35.5,108,687,91,92274,7557,CONJ_GRAD
26.4,0.0324,511,1,3.00391,511449,INITIALIZE_MPI
26.4,510,510,1,0,510441,MPI_Init()
23.7,459,459,31122,0,15,MPI_Wait()
20.7,399,399,1,0,399761,MPI_Finalize()
17.3,10,334,1,60001,334857,MAKEA
16.5,150,319,30000,1.27857E+06,11,SPRNVC
5.8,112,112,852381,0,0,RANDLC
5.7,110,110,31122,0,4,MPI_Send()
2.9,56,56,426190,0,0,ICNVRT
0.5,10,10,31122,0,0,MPI_Irecv()
0.2,4,4,30000,0,0,VECSET
0.0,0.946,0.946,1,0,946,MPI_Bcast()
0.0,0.751,0.751,1,0,751,SPARSE
0.0,0.34,0.34,1,0,340,MPI_Barrier()
0.0,0.116,0.116,1,0,116,MPI_Reduce()
0.0,0.0557,0.0557,1,0,56,ALLOC_SPACE
0.0,0.0258,0.0264,1,2,26,GET_ACTIVE_NPROCS
0.0,0.0263,0.0263,1,0,26,TIMER_START
0.0,0.00235,0.00235,0.00390625,0,601,CHECK_TIMER_FLAG
0.0,0.00153,0.00153,9,0,0,TIMER_CLEAR
0.0,0.00084,0.00084,1,0,1,TIMER_STOP
0.0,0.000504,0.000504,0.00390625,0,129,PRINT_RESULTS
0.0,0.000395,0.000395,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000371,0.000371,1,0,0,MPI_Comm_size()
0.0,0.000254,0.000254,1,0,0,SETUP_PROC_INFO
0.0,0.000215,0.000215,1,0,0,MPI_Comm_rank()
0.0,0.000133,0.000133,1,0,0,TIMER_READ
