Name,#Call
.TAU_application,1
MPSP,1
ADI,401
COPY_FACES,402
Z_SOLVE,401
MPI_Finalize(),1
COMPUTE_RHS,402
X_SOLVE,401
Y_SOLVE,401
LHSZ,1203
LHSY,1203
LHSX,1203
MPI_Waitall(),5214
TXINVR,401
ADD,401
TZETAR,1203
SETUP_MPI,1
MPI_Init(),1
INITIALIZE,2
EXACT_SOLUTION,1.91339E+06
PINVR,1203
NINVR,1203
EXACT_RHS,1
VERIFY,1
MPI_Isend(),7224
ERROR_NORM,1
MPI_Irecv(),7224
LHSINIT,1
ALLOC_SPACE,1
MPI_Barrier(),2
MPI_Allreduce(),2
RHS_NORM,1
MPI_Bcast(),4
MPI_Comm_dup(),2
MPI_Reduce(),1
SET_CONSTANTS,1
COMPUTE_BUFFER_SIZE,1
MAKE_SET,1
MPI_Comm_rank(),1
MPI_Comm_size(),1
SET_CLASS,0.111111
