Name,%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive
.TAU_application,100.0,0.00349,1:08.052,1,1,68052204
int_main(int_char_**),100.0,36,439,1:08.052,1,1420,68052201
void_CalcKinematicsForElems(Domain,17.6,6,999,11,946,128,3.35544E+07,93330
MPI_Allreduce(),14.0,9,520,9,520,127,0,74967
void_CommSend(Domain,8.7,207,5,891,385,5262.8,15302
MPI_Waitall(),8.2,5,604,5,604,385,0,14557
Real_t_CalcElemVolume(const,7.3,4,988,4,988,3.38166E+07,0,0
MPI_Wait(),4.0,2,730,2,730,4492.8,0,608
void_CommSyncPosVel(Domain,2.6,275,1,740,128,1395,13594
void_CommSBN(Domain,1.8,60,1,222,129,2682.8,9478
MPI_Init(),0.8,534,534,1,0,534301
MPI_Finalize(),0.6,431,431,1,0,431113
void_CommMonoQ(Domain,0.2,49,154,128,800,1204
void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t),0.2,91,145,1,262150,145957
MPI_Isend(),0.1,79,79,4492.8,0,18
MPI_Barrier(),0.0,10,10,1,0,10163
void_CommRecv(Domain,0.0,1,8,385,4877.8,21
MPI_Reduce(),0.0,7,7,1,0,7271
MPI_Irecv(),0.0,6,6,4492.8,0,1
void_Domain::BuildMesh(Int_t_Int_t_Int_t),0.0,4,4,1,0,4389
void_Domain::CreateRegionIndexSets(Int_t_Int_t),0.0,3,3,1,1,3277
void_Domain::SetupElementConnectivities(Int_t),0.0,2,2,1,0,2072
void_Domain::SetupCommBuffers(Int_t),0.0,1,1,1,0,1230
void_Domain::SetupBoundaryConditions(Int_t),0.0,1,1,1,0,1014
MPI_Comm_rank(),0.0,0.841,0.841,1157,0,1
void_Domain::~Domain(),0.0,0.301,0.301,1,0,301
void_InitMeshDecomp(Int_t_Int_t_Int_t,0.0,0.0113,0.0113,1,0,11
void_Domain::SetupSymmetryPlanes(Int_t),0.0,0.00867,0.00867,1,0,9
void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts,0.0,0.00154,0.00343,1,2,3
StrToInt,0.0,0.00189,0.00189,2,0,1
MPI_Comm_size(),0.0,0.000461,0.000461,1,0,0
void_VerifyAndWriteFinalOutput(Real_t_Domain,0.0,0.000178,0.000178,0.00195312,0,91
