Name,#Call
.TAU_application,1
MPBT,1
ADI,251
Y_SOLVE,251
Y_SOLVE_CELL,1004
Z_SOLVE,251
Z_SOLVE_CELL,1004
X_SOLVE,251
X_SOLVE_CELL,1004
COPY_FACES,252
COMPUTE_RHS,252
X_BACKSUBSTITUTE,1004
Z_BACKSUBSTITUTE,1004
Y_BACKSUBSTITUTE,1004
ADD,251
MPI_Wait(),9036
INITIALIZE,2
EXACT_SOLUTION,6.82885E+07
MPI_Finalize(),1
EXACT_RHS,1
MPI_Waitall(),252
X_UNPACK_SOLVE_INFO,753
VERIFY,1
ERROR_NORM,1
X_SEND_SOLVE_INFO,753
SETUP_MPI,1
MPI_Init(),1
Z_SEND_SOLVE_INFO,753
Z_UNPACK_SOLVE_INFO,753
Y_UNPACK_SOLVE_INFO,753
Y_SEND_SOLVE_INFO,753
X_SEND_BACKSUB_INFO,753
LHSINIT,1
Y_SEND_BACKSUB_INFO,753
Z_SEND_BACKSUB_INFO,753
MPI_Barrier(),2
Z_UNPACK_BACKSUB_INFO,753
Y_UNPACK_BACKSUB_INFO,753
X_UNPACK_BACKSUB_INFO,753
MPI_Isend(),6030
RHS_NORM,1
LHSABINIT,3012
MPI_Irecv(),6030
MPI_Allreduce(),2
ALLOC_SPACE,1
Z_RECEIVE_BACKSUB_INFO,753
Y_RECEIVE_BACKSUB_INFO,753
X_RECEIVE_BACKSUB_INFO,753
Z_RECEIVE_SOLVE_INFO,753
X_RECEIVE_SOLVE_INFO,753
Y_RECEIVE_SOLVE_INFO,753
MPI_Comm_dup(),2
MPI_Bcast(),6
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
BTIO_CLEANUP,1
MPI_Comm_size(),1
MPI_Comm_rank(),1
SETUP_BTIO,1
SET_CLASS,0.0625
