Name,#Call
.TAU_application,1
MPBT,1
ADI,201
Y_SOLVE,201
Z_SOLVE,201
Y_SOLVE_CELL,1005
Z_SOLVE_CELL,1005
X_SOLVE,201
X_SOLVE_CELL,1005
COPY_FACES,202
COMPUTE_RHS,202
MPI_Finalize(),1
MPI_Wait(),9648
X_BACKSUBSTITUTE,1005
Z_BACKSUBSTITUTE,1005
Y_BACKSUBSTITUTE,1005
MPI_Waitall(),202
ADD,201
SETUP_MPI,1
MPI_Init(),1
INITIALIZE,2
EXACT_SOLUTION,2.77021E+06
X_UNPACK_SOLVE_INFO,804
EXACT_RHS,1
VERIFY,1
X_SEND_SOLVE_INFO,804
Y_UNPACK_SOLVE_INFO,804
Y_SEND_SOLVE_INFO,804
Z_SEND_SOLVE_INFO,804
Z_UNPACK_SOLVE_INFO,804
ERROR_NORM,1
MPI_Isend(),6036
X_SEND_BACKSUB_INFO,804
Y_SEND_BACKSUB_INFO,804
Z_SEND_BACKSUB_INFO,804
LHSINIT,1
Z_UNPACK_BACKSUB_INFO,804
MPI_Irecv(),6036
Y_UNPACK_BACKSUB_INFO,804
X_UNPACK_BACKSUB_INFO,804
MPI_Allreduce(),2
ALLOC_SPACE,1
LHSABINIT,3015
RHS_NORM,1
MPI_Barrier(),2
Z_RECEIVE_BACKSUB_INFO,804
Y_RECEIVE_BACKSUB_INFO,804
X_RECEIVE_BACKSUB_INFO,804
X_RECEIVE_SOLVE_INFO,804
Y_RECEIVE_SOLVE_INFO,804
Z_RECEIVE_SOLVE_INFO,804
MPI_Comm_dup(),2
MPI_Bcast(),6
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
BTIO_CLEANUP,1
MPI_Comm_rank(),1
SETUP_BTIO,1
SET_CLASS,0.04
