%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00566,1,564,1,1,1564363,.TAU_application
100.0,0.295,1,564,1,424.004,1564357,CG
33.5,0.0475,523,1,3.00391,523748,INITIALIZE_MPI
33.4,522,522,1,0,522694,MPI_Init()
25.2,394,394,1,0,394419,MPI_Finalize()
24.2,10,378,1,60001,378076,MAKEA
23.1,168,361,30000,1.47514E+06,12,SPRNVC
17.1,43,266,31,31434,8612,CONJ_GRAD
11.5,180,180,10602,0,17,MPI_Wait()
8.2,128,128,983429,0,0,RANDLC
4.1,64,64,491714,0,0,ICNVRT
2.5,39,39,10602,0,4,MPI_Send()
0.3,4,4,30000,0,0,VECSET
0.3,3,3,10602,0,0,MPI_Irecv()
0.1,0.977,0.977,1,0,977,MPI_Bcast()
0.1,0.916,0.916,1,0,916,SPARSE
0.0,0.384,0.384,1,0,384,MPI_Barrier()
0.0,0.123,0.123,1,0,123,MPI_Reduce()
0.0,0.0575,0.0575,1,0,58,ALLOC_SPACE
0.0,0.0363,0.0363,1,0,36,TIMER_START
0.0,0.0257,0.0263,1,2,26,GET_ACTIVE_NPROCS
0.0,0.00211,0.00211,0.00390625,0,540,CHECK_TIMER_FLAG
0.0,0.00155,0.00155,9,0,0,TIMER_CLEAR
0.0,0.000738,0.000738,1,0,1,TIMER_STOP
0.0,0.000422,0.000422,0.00390625,0,108,PRINT_RESULTS
0.0,0.000348,0.000348,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000324,0.000324,1,0,0,MPI_Comm_size()
0.0,0.00027,0.00027,1,0,0,SETUP_PROC_INFO
0.0,0.000223,0.000223,1,0,0,MPI_Comm_rank()
0.0,0.000117,0.000117,1,0,0,TIMER_READ
