%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00578,1,097,1,1,1097162,.TAU_application
100.0,0.39,1,097,1,150.012,1097156,MG_MPI
49.3,541,541,1,0,541016,MPI_Init()
46.8,513,513,1,0,513595,MPI_Finalize()
3.0,0.456,33,51,1326,651,MG3P
2.4,1,26,871,12047.4,30,COMM3
1.9,20,20,4148.62,0,5,MPI_Wait()
1.5,1,16,3944.62,3944.62,4,TAKE3
1.1,0.561,11,308,308,39,RESID
0.9,0.361,9,306,306,32,PSINV
0.7,0.286,7,255,255,30,INTERP
0.7,0.155,7,255,612,29,COMM3_EX
0.6,0.0843,6,204,204,33,TAKE3_EX
0.5,0.182,5,255,255,22,RPRJ3
0.5,1,4,3944.62,3944.62,1,GIVE3
0.3,2,3,4148.62,4148.62,1,READY
0.3,3,3,4148.62,0,1,MPI_Send()
0.3,0.243,3,2,589.516,1558,ZRAN3
0.2,2,2,6,0,413,MPI_Barrier()
0.2,1,1,88,0,20,MPI_Allreduce()
0.1,1,1,7,0,210,MPI_Bcast()
0.1,1,1,4148.62,0,0,MPI_Irecv()
0.0,0.0865,0.274,204,204,1,GIVE3_EX
0.0,0.0114,0.252,4,8,63,NORM2U3
0.0,0.203,0.203,2,0,101,TIMER_START
0.0,0.16,0.16,472.562,0,0,ZERO3
0.0,0.0434,0.0434,221.516,0,0,BUBBLE
0.0,0.0386,0.0386,231.133,0,0,RANDLC
0.0,0.0171,0.0313,6,85.1328,5,POWER
0.0,0.0256,0.0262,1,2,26,GET_ACTIVE_NPROCS
0.0,0.0251,0.0251,128,0,0,VRANLC
0.0,0.019,0.019,1,0,19,ALLOC_SPACE
0.0,0.0159,0.0159,2,0,8,SETUP
0.0,0.00945,0.00945,1,0,9,MPI_Reduce()
0.0,0.00279,0.00279,17,0,0,TIMER_CLEAR
0.0,0.00155,0.00155,0.00390625,0,397,CHECK_TIMER_FLAG
0.0,0.000852,0.000852,2,0,0,TIMER_STOP
0.0,0.000531,0.000531,0.00390625,0,136,PRINT_RESULTS
0.0,0.000457,0.000457,1,0,0,MPI_Comm_size()
0.0,0.000195,0.000195,1,0,0,MPI_Comm_rank()
0.0,0.000195,0.000195,1.00391,0,0,TIMER_READ
