%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.0211,1,121,1,1,1121266,.TAU_application
100.0,0.12,1,121,1,70.0469,1121245,MG_MPI
68.7,769,769,1,0,769935,MPI_Finalize()
28.9,324,324,1,0,324201,MPI_Init()
1.4,0.137,16,11,341,1470,MG3P
1.2,0.619,13,224,3704.75,61,COMM3
0.8,3,9,79,79,119,RESID
0.6,1,6,1228.5,1228.5,6,TAKE3
0.6,6,6,1261.5,0,5,MPI_Wait()
0.5,1,5,77,77,74,PSINV
0.4,0.868,4,2,4622.31,2438,ZRAN3
0.4,0.98,4,1228.5,1228.5,3,GIVE3
0.3,3,3,1261.5,0,3,MPI_Send()
0.3,0.548,3,66,66,47,RPRJ3
0.2,1,2,1261.5,1261.5,2,READY
0.2,1,1,88,0,19,MPI_Allreduce()
0.1,1,1,6,0,261,MPI_Barrier()
0.1,0.572,1,66,66,20,INTERP
0.1,0.822,0.822,7,0,117,MPI_Bcast()
0.1,0.034,0.77,66,99,12,COMM3_EX
0.1,0.0142,0.649,33,33,20,TAKE3_EX
0.1,0.212,0.568,4,8,142,NORM2U3
0.0,0.558,0.558,89.25,0,6,ZERO3
0.0,0.517,0.517,1261.5,0,0,MPI_Irecv()
0.0,0.452,0.452,2048,0,0,VRANLC
0.0,0.36,0.36,2206.75,0,0,RANDLC
0.0,0.0678,0.0678,366.312,0,0,BUBBLE
0.0,0.0148,0.0381,33,33,1,GIVE3_EX
0.0,0.0376,0.0376,2,0,19,TIMER_START
0.0,0.016,0.0307,6,92.75,5,POWER
0.0,0.0293,0.0293,1,0,29,ALLOC_SPACE
0.0,0.0288,0.0293,1,2,29,GET_ACTIVE_NPROCS
0.0,0.00964,0.00964,1,0,10,MPI_Reduce()
0.0,0.0095,0.0095,2,0,5,SETUP
0.0,0.00761,0.00761,0.015625,0,487,CHECK_TIMER_FLAG
0.0,0.0028,0.0028,17,0,0,TIMER_CLEAR
0.0,0.00222,0.00222,0.015625,0,142,PRINT_RESULTS
0.0,0.000969,0.000969,2,0,0,TIMER_STOP
0.0,0.000297,0.000297,1,0,0,MPI_Comm_size()
0.0,0.000219,0.000219,1,0,0,MPI_Comm_rank()
0.0,0.000141,0.000141,1.01562,0,0,TIMER_READ
