%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.0057,1,939,1,1,1939430,.TAU_application
100.0,0.585,1,939,1,1204,1939424,CG
32.6,122,631,91,92274,6943,CONJ_GRAD
27.5,0.0481,534,1,3.00391,534022,INITIALIZE_MPI
27.5,533,533,1,0,533167,MPI_Init()
20.5,396,396,31122,0,13,MPI_Wait()
20.4,394,394,1,0,394801,MPI_Finalize()
19.4,10,377,1,60001,377073,MAKEA
18.6,168,360,30000,1.47514E+06,12,SPRNVC
6.6,128,128,983429,0,0,RANDLC
5.3,102,102,31122,0,3,MPI_Send()
3.3,64,64,491714,0,0,ICNVRT
0.5,10,10,31122,0,0,MPI_Irecv()
0.2,4,4,30000,0,0,VECSET
0.0,0.914,0.914,1,0,914,SPARSE
0.0,0.777,0.777,1,0,777,MPI_Bcast()
0.0,0.319,0.319,1,0,319,MPI_Barrier()
0.0,0.097,0.097,1,0,97,MPI_Reduce()
0.0,0.0564,0.0564,1,0,56,ALLOC_SPACE
0.0,0.0379,0.0379,1,0,38,TIMER_START
0.0,0.0272,0.0277,1,2,28,GET_ACTIVE_NPROCS
0.0,0.00169,0.00169,0.00390625,0,433,CHECK_TIMER_FLAG
0.0,0.00158,0.00158,9,0,0,TIMER_CLEAR
0.0,0.000879,0.000879,1,0,1,TIMER_STOP
0.0,0.00043,0.00043,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.00041,0.00041,0.00390625,0,105,PRINT_RESULTS
0.0,0.000355,0.000355,1,0,0,MPI_Comm_size()
0.0,0.000293,0.000293,1,0,0,SETUP_PROC_INFO
0.0,0.000219,0.000219,1,0,0,MPI_Comm_rank()
0.0,0.000133,0.000133,1,0,0,TIMER_READ
