%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00623,1,369,1,1,1369661,.TAU_application
100.0,0.521,1,369,1,931.016,1369655,CG
37.3,511,511,1,0,511442,MPI_Finalize()
25.4,142,348,91,70980,3828,CONJ_GRAD
23.5,0.0366,321,1,3.01562,321468,INITIALIZE_MPI
23.4,320,320,1,0,320654,MPI_Init()
13.7,6,187,1,28001,187082,MAKEA
12.9,82,177,14000,688671,13,SPRNVC
9.1,124,124,23933,0,5,MPI_Wait()
5.4,73,73,23933,0,3,MPI_Send()
4.6,63,63,459115,0,0,RANDLC
2.3,31,31,229557,0,0,ICNVRT
0.5,7,7,23933,0,0,MPI_Irecv()
0.2,2,2,14000,0,0,VECSET
0.1,1,1,1,0,1140,SPARSE
0.1,0.747,0.747,1,0,747,MPI_Bcast()
0.0,0.238,0.238,1,0,238,MPI_Barrier()
0.0,0.0537,0.0537,1,0,54,ALLOC_SPACE
0.0,0.0508,0.0508,1,0,51,MPI_Reduce()
0.0,0.0243,0.0248,1,2,25,GET_ACTIVE_NPROCS
0.0,0.00684,0.00684,0.015625,0,438,CHECK_TIMER_FLAG
0.0,0.00661,0.00661,1,0,7,TIMER_START
0.0,0.00213,0.00213,0.015625,0,136,PRINT_RESULTS
0.0,0.00153,0.00153,9,0,0,TIMER_CLEAR
0.0,0.000562,0.000562,1,0,1,TIMER_STOP
0.0,0.000406,0.000406,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000219,0.000219,1,0,0,MPI_Comm_size()
0.0,0.000219,0.000219,1,0,0,SETUP_PROC_INFO
0.0,0.000219,0.000219,1,0,0,TIMER_READ
0.0,0.000203,0.000203,1,0,0,MPI_Comm_rank()
