%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.0057,3,696,1,1,3696550,.TAU_application
100.0,1,3,696,1,1334,3696544,CG
38.8,459,1,434,101,102414,14200,CONJ_GRAD
36.6,33,1,354,1,200001,1354729,MAKEA
35.3,612,1,303,100000,5.50894E+06,13,SPRNVC
15.6,574,574,34542,0,17,MPI_Wait()
13.8,0.0463,511,1,3.00391,511791,INITIALIZE_MPI
13.8,510,510,1,0,510820,MPI_Init()
12.5,461,461,3.67262E+06,0,0,RANDLC
10.6,393,393,1,0,393024,MPI_Finalize()
10.3,379,379,34542,0,11,MPI_Send()
6.2,230,230,1.83631E+06,0,0,ICNVRT
0.6,21,21,34542,0,1,MPI_Irecv()
0.4,14,14,100000,0,0,VECSET
0.1,3,3,1,0,3226,SPARSE
0.0,0.893,0.893,1,0,893,MPI_Bcast()
0.0,0.327,0.327,1,0,327,MPI_Barrier()
0.0,0.117,0.117,1,0,117,MPI_Reduce()
0.0,0.0826,0.0826,1,0,83,ALLOC_SPACE
0.0,0.0292,0.0297,1,2,30,GET_ACTIVE_NPROCS
0.0,0.0156,0.0156,1,0,16,TIMER_START
0.0,0.0022,0.0022,0.00390625,0,564,CHECK_TIMER_FLAG
0.0,0.00165,0.00165,9,0,0,TIMER_CLEAR
0.0,0.000766,0.000766,1,0,1,TIMER_STOP
0.0,0.000477,0.000477,0.00390625,0,122,PRINT_RESULTS
0.0,0.000328,0.000328,1,0,0,MPI_Comm_size()
0.0,0.000313,0.000313,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000281,0.000281,1,0,0,SETUP_PROC_INFO
0.0,0.000223,0.000223,1,0,0,MPI_Comm_rank()
0.0,0.000145,0.000145,1,0,0,TIMER_READ
