Name,#Call
.TAU_application,1
MPBT,1
ADI,201
Y_SOLVE,201
Z_SOLVE,201
X_SOLVE,201
MPI_Wait(),24120
Y_SOLVE_CELL,2211
Z_SOLVE_CELL,2211
X_SOLVE_CELL,2211
MPI_Finalize(),1
SETUP_MPI,1
MPI_Init(),1
COPY_FACES,202
COMPUTE_RHS,202
MPI_Waitall(),202
X_BACKSUBSTITUTE,2211
Z_BACKSUBSTITUTE,2211
Y_BACKSUBSTITUTE,2211
X_UNPACK_SOLVE_INFO,2010
MPI_Isend(),13272
INITIALIZE,2
ADD,201
EXACT_SOLUTION,150252
Y_UNPACK_SOLVE_INFO,2010
Z_UNPACK_SOLVE_INFO,2010
Y_SEND_SOLVE_INFO,2010
X_SEND_SOLVE_INFO,2010
EXACT_RHS,1
Z_SEND_SOLVE_INFO,2010
MPI_Irecv(),13272
MPI_Barrier(),2
VERIFY,1
ERROR_NORM,1
X_SEND_BACKSUB_INFO,2010
MPI_Allreduce(),2
Y_SEND_BACKSUB_INFO,2010
Z_SEND_BACKSUB_INFO,2010
LHSABINIT,6633
Z_UNPACK_BACKSUB_INFO,2010
Y_RECEIVE_SOLVE_INFO,2010
X_RECEIVE_SOLVE_INFO,2010
X_UNPACK_BACKSUB_INFO,2010
Z_RECEIVE_SOLVE_INFO,2010
Y_UNPACK_BACKSUB_INFO,2010
Z_RECEIVE_BACKSUB_INFO,2010
Y_RECEIVE_BACKSUB_INFO,2010
X_RECEIVE_BACKSUB_INFO,2010
MPI_Comm_dup(),2
RHS_NORM,1
LHSINIT,1
MPI_Bcast(),6
ALLOC_SPACE,1
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
MPI_Comm_size(),1
COMPUTE_BUFFER_SIZE,1
SETUP_BTIO,1
BTIO_CLEANUP,1
MPI_Comm_rank(),1
SET_CLASS,0.00826446
