%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00568,1,508,1,1,1508014,.TAU_application
100.0,0.238,1,508,1,229.004,1508008,CG
37.3,0.0346,563,1,3.00391,563067,INITIALIZE_MPI
37.3,562,562,1,0,562118,MPI_Init()
29.9,451,451,1,0,451081,MPI_Finalize()
19.1,9,287,1,60001,287491,MAKEA
18.1,128,272,30000,1.08172E+06,9,SPRNVC
13.6,18,205,16,16224,12840,CONJ_GRAD
10.9,164,164,5472,0,30,MPI_Wait()
6.4,96,96,721149,0,0,RANDLC
3.2,48,48,360574,0,0,ICNVRT
1.3,20,20,5472,0,4,MPI_Send()
0.3,4,4,30000,0,0,VECSET
0.1,2,2,5472,0,0,MPI_Irecv()
0.1,0.881,0.881,1,0,881,MPI_Bcast()
0.0,0.604,0.604,1,0,604,SPARSE
0.0,0.356,0.356,1,0,356,MPI_Barrier()
0.0,0.112,0.112,1,0,112,MPI_Reduce()
0.0,0.0559,0.0559,1,0,56,ALLOC_SPACE
0.0,0.0314,0.032,1,2,32,GET_ACTIVE_NPROCS
0.0,0.0297,0.0297,1,0,30,TIMER_START
0.0,0.00209,0.00209,0.00390625,0,535,CHECK_TIMER_FLAG
0.0,0.00153,0.00153,9,0,0,TIMER_CLEAR
0.0,0.000727,0.000727,1,0,1,TIMER_STOP
0.0,0.000637,0.000637,0.00390625,0,163,PRINT_RESULTS
0.0,0.000402,0.000402,1,0,0,MPI_Comm_size()
0.0,0.00032,0.00032,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000277,0.000277,1,0,0,SETUP_PROC_INFO
0.0,0.000195,0.000195,1,0,0,MPI_Comm_rank()
0.0,0.000164,0.000164,1,0,0,TIMER_READ
