"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00856","1,200","1","1",".TAU_application"
"100.0","0.162","1,200","1","90.0938","MG_MPI"
"72.1","865","865","1","0","MPI_Finalize()"
"26.7","320","320","1","0","MPI_Init()"
"0.8","0.158","9","21","441","MG3P"
"0.7","0.803","8","298","4828.5","COMM3"
"0.4","4","4","1641","0","MPI_Wait()"
"0.4","0.69","4","1599","1599","TAKE3"
"0.3","0.232","4","107","107","RESID"
"0.2","0.144","2","105","105","PSINV"
"0.2","0.0725","2","84","84","RPRJ3"
"0.2","0.704","2","1599","1599","GIVE3"
"0.1","0.13","1","2","590.375","ZRAN3"
"0.1","0.89","1","1641","1641","READY"
"0.1","1","1","1641","0","MPI_Send()"
"0.1","1","1","88","0","MPI_Allreduce()"
"0.1","1","1","6","0","MPI_Barrier()"
"0.1","0.106","1","84","84","INTERP"
"0.1","0.0428","0.982","84","126","COMM3_EX"
"0.1","0.0195","0.859","42","42","TAKE3_EX"
"0.1","0.656","0.656","7","0","MPI_Bcast()"
"0.0","0.564","0.564","1641","0","MPI_Irecv()"
"0.0","0.0112","0.383","4","8","NORM2U3"
"0.0","0.0598","0.0598","119.5","0","ZERO3"
"0.0","0.0433","0.0433","222.375","0","BUBBLE"
"0.0","0.0176","0.0406","42","42","GIVE3_EX"
"0.0","0.0345","0.0345","214.938","0","RANDLC"
"0.0","0.0269","0.0274","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0256","0.0256","128","0","VRANLC"
"0.0","0.0129","0.0243","6","68.9375","POWER"
"0.0","0.0182","0.0182","1","0","ALLOC_SPACE"
"0.0","0.0126","0.0126","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.00863","0.00863","1","0","MPI_Reduce()"
"0.0","0.00769","0.00769","2","0","TIMER_START"
"0.0","0.00594","0.00594","2","0","SETUP"
"0.0","0.00509","0.00509","0.03125","0","PRINT_RESULTS"
"0.0","0.00313","0.00313","17","0","TIMER_CLEAR"
"0.0","0.000937","0.000937","2","0","TIMER_STOP"
"0.0","0.000281","0.000281","1","0","MPI_Comm_rank()"
"0.0","0.000188","0.000188","1","0","MPI_Comm_size()"
"0.0","0.000125","0.000125","1.03125","0","TIMER_READ"
