%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00583,5,025,1,1,5025201,.TAU_application
100.0,0.603,5,025,1,229.004,5025195,CG
67.3,58,3,380,1,300001,3380325,MAKEA
65.5,1,526,3,292,150000,1.41613E+07,22,SPRNVC
23.5,1,179,1,179,9.4409E+06,0,0,RANDLC
12.0,164,602,16,16224,37657,CONJ_GRAD
11.7,586,586,4.72045E+06,0,0,ICNVRT
10.6,0.0353,530,1,3.00391,530834,INITIALIZE_MPI
10.5,529,529,1,0,529905,MPI_Init()
10.1,509,509,1,0,509535,MPI_Finalize()
5.5,275,275,5472,0,50,MPI_Wait()
3.1,157,157,5472,0,29,MPI_Send()
0.4,21,21,150000,0,0,VECSET
0.2,8,8,1,0,8040,SPARSE
0.1,5,5,5472,0,1,MPI_Irecv()
0.0,0.861,0.861,1,0,861,MPI_Bcast()
0.0,0.644,0.644,1,0,644,ALLOC_SPACE
0.0,0.377,0.377,1,0,377,MPI_Barrier()
0.0,0.103,0.103,1,0,103,MPI_Reduce()
0.0,0.0291,0.0297,1,2,30,GET_ACTIVE_NPROCS
0.0,0.0294,0.0294,1,0,29,TIMER_START
0.0,0.00227,0.00227,0.00390625,0,582,CHECK_TIMER_FLAG
0.0,0.00167,0.00167,9,0,0,TIMER_CLEAR
0.0,0.000758,0.000758,1,0,1,TIMER_STOP
0.0,0.000461,0.000461,0.00390625,0,118,PRINT_RESULTS
0.0,0.000441,0.000441,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000363,0.000363,1,0,0,MPI_Comm_size()
0.0,0.000328,0.000328,1,0,0,SETUP_PROC_INFO
0.0,0.00023,0.00023,1,0,0,MPI_Comm_rank()
0.0,0.000133,0.000133,1,0,0,TIMER_READ
