%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00625,1,704,1,1,1704340,.TAU_application
100.0,0.822,1,704,1,781.031,1704334,CG
37.0,413,630,76,59280,8292,CONJ_GRAD
24.4,416,416,1,0,416215,MPI_Finalize()
19.7,13,335,1,60001,335817,MAKEA
18.8,0.0305,320,1,3.03125,320615,INITIALIZE_MPI
18.8,319,319,1,0,319773,MPI_Init()
18.4,145,312,30000,1.27857E+06,10,SPRNVC
6.6,111,111,852381,0,0,RANDLC
6.3,107,107,19988,0,5,MPI_Wait()
6.0,102,102,19988,0,5,MPI_Send()
3.3,55,55,426190,0,0,ICNVRT
0.4,7,7,19988,0,0,MPI_Irecv()
0.3,4,4,1,0,4771,SPARSE
0.3,4,4,30000,0,0,VECSET
0.0,0.774,0.774,1,0,774,MPI_Bcast()
0.0,0.154,0.154,1,0,154,MPI_Barrier()
0.0,0.0622,0.0622,1,0,62,ALLOC_SPACE
0.0,0.0542,0.0542,1,0,54,MPI_Reduce()
0.0,0.0218,0.0226,1,2,23,GET_ACTIVE_NPROCS
0.0,0.0148,0.0148,0.03125,0,473,CHECK_TIMER_FLAG
0.0,0.00428,0.00428,0.03125,0,137,PRINT_RESULTS
0.0,0.00287,0.00287,1,0,3,TIMER_START
0.0,0.0015,0.0015,9,0,0,TIMER_CLEAR
0.0,0.000594,0.000594,1,0,1,TIMER_STOP
0.0,0.000562,0.000562,1,0,1,MPI_Comm_size()
0.0,0.000438,0.000438,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.00025,0.00025,1,0,0,SETUP_PROC_INFO
0.0,0.000188,0.000188,1,0,0,MPI_Comm_rank()
0.0,3.13E-05,3.13E-05,1,0,0,TIMER_READ
