%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00653,1,109,1,1,1109404,.TAU_application
100.0,0.326,1,109,1,70.0234,1109397,MG_MPI
46.6,517,517,1,0,517527,MPI_Init()
45.3,502,502,1,0,502296,MPI_Finalize()
5.0,0.173,55,11,396,5002,MG3P
3.8,19,42,90,90,468,RESID
3.6,0.715,40,257,3994.88,157,COMM3
1.7,2,18,1319.25,1319.25,14,GIVE3
1.5,6,16,88,88,188,PSINV
1.5,16,16,1357.75,0,12,MPI_Send()
1.3,2,14,1319.25,1319.25,11,TAKE3
1.3,14,14,1357.75,0,10,MPI_Wait()
0.9,1,9,2,8767.95,4841,ZRAN3
0.8,2,8,77,77,110,RPRJ3
0.6,5,6,1357.75,1357.75,5,READY
0.5,3,6,77,77,78,INTERP
0.3,3,3,88,0,43,MPI_Allreduce()
0.3,0.805,3,4,8,777,NORM2U3
0.2,2,2,118.125,0,23,ZERO3
0.2,2,2,6,0,440,MPI_Barrier()
0.2,0.0543,2,77,115.5,28,COMM3_EX
0.2,0.0173,1,38.5,38.5,49,TAKE3_EX
0.1,1,1,4096,0,0,VRANLC
0.1,0.935,0.935,1357.75,0,1,MPI_Irecv()
0.1,0.814,0.814,7,0,116,MPI_Bcast()
0.1,0.707,0.707,4269.3,0,0,RANDLC
0.0,0.0769,0.0769,415.953,0,0,BUBBLE
0.0,0.0179,0.0694,38.5,38.5,2,GIVE3_EX
0.0,0.0199,0.037,6,107.297,6,POWER
0.0,0.0318,0.0324,1,2,32,GET_ACTIVE_NPROCS
0.0,0.0287,0.0287,1,0,29,ALLOC_SPACE
0.0,0.0198,0.0198,2,0,10,TIMER_START
0.0,0.0145,0.0145,2,0,7,SETUP
0.0,0.0138,0.0138,1,0,14,MPI_Reduce()
0.0,0.00313,0.00313,17,0,0,TIMER_CLEAR
0.0,0.00309,0.00309,0.0078125,0,395,CHECK_TIMER_FLAG
0.0,0.00127,0.00127,2,0,1,TIMER_STOP
0.0,0.00112,0.00112,0.0078125,0,144,PRINT_RESULTS
0.0,0.000344,0.000344,1,0,0,MPI_Comm_size()
0.0,0.000219,0.000219,1,0,0,MPI_Comm_rank()
0.0,0.000141,0.000141,1.00781,0,0,TIMER_READ
