Name,#Call
.TAU_application,1
MPSP,1
ADI,501
COPY_FACES,502
Y_SOLVE,501
COMPUTE_RHS,502
Z_SOLVE,501
X_SOLVE,501
MPI_Waitall(),18538
LHSZ,3507
LHSY,3507
LHSX,3507
TXINVR,501
ADD,501
TZETAR,3507
NINVR,3507
PINVR,3507
INITIALIZE,2
EXACT_SOLUTION,2.24194E+07
EXACT_RHS,1
MPI_Irecv(),21048
VERIFY,1
MPI_Isend(),21048
MPI_Finalize(),1
SETUP_MPI,1
MPI_Init(),1
ERROR_NORM,1
MPI_Allreduce(),2
RHS_NORM,1
LHSINIT,1
MPI_Barrier(),2
ALLOC_SPACE,1
MPI_Comm_dup(),2
MPI_Bcast(),4
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
MPI_Comm_rank(),1
SET_CLASS,0.0204082
