%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.006,1,400,1,1,1400050,.TAU_application
100.0,0.39,1,400,1,1009,1400044,CG
38.0,0.0345,531,1,3.00391,531912,INITIALIZE_MPI
37.9,531,531,1,0,531054,MPI_Init()
28.1,393,393,1,0,393425,MPI_Finalize()
21.8,44,305,76,77064,4022,CONJ_GRAD
15.6,218,218,25992,0,8,MPI_Wait()
12.0,4,167,1,28001,167628,MAKEA
11.4,75,160,14000,590394,11,SPRNVC
4.0,56,56,393597,0,0,RANDLC
2.5,35,35,25992,0,1,MPI_Send()
2.0,28,28,196798,0,0,ICNVRT
0.5,7,7,25992,0,0,MPI_Irecv()
0.2,2,2,14000,0,0,VECSET
0.1,0.79,0.79,1,0,790,MPI_Bcast()
0.0,0.312,0.312,1,0,312,MPI_Barrier()
0.0,0.289,0.289,1,0,289,SPARSE
0.0,0.106,0.106,1,0,106,MPI_Reduce()
0.0,0.0541,0.0541,1,0,54,ALLOC_SPACE
0.0,0.0323,0.0328,1,2,33,GET_ACTIVE_NPROCS
0.0,0.0226,0.0226,1,0,23,TIMER_START
0.0,0.00173,0.00173,0.00390625,0,442,CHECK_TIMER_FLAG
0.0,0.00156,0.00156,9,0,0,TIMER_CLEAR
0.0,0.000805,0.000805,1,0,1,TIMER_STOP
0.0,0.000449,0.000449,0.00390625,0,115,PRINT_RESULTS
0.0,0.000438,0.000438,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000328,0.000328,1,0,0,MPI_Comm_size()
0.0,0.000258,0.000258,1,0,0,SETUP_PROC_INFO
0.0,0.000199,0.000199,1,0,0,MPI_Comm_rank()
0.0,7.03E-05,7.03E-05,1,0,0,TIMER_READ
