"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0095","11,908","1","1",".TAU_application"
"100.0","0.397","11,908","1","70.75","MG_MPI"
"87.5","10,416","10,416","1","0","MPI_Finalize()"
"6.3","0.366","755","11","396","MG3P"
"4.4","442","529","90","90","RESID"
"3.0","353","353","1","0","MPI_Init()"
"2.1","187","244","88","88","PSINV"
"1.6","0.742","189","257","4626","COMM3"
"1.1","93","133","77","77","RPRJ3"
"0.9","102","102","1542","1542","READY"
"0.8","96","96","77","77","INTERP"
"0.7","33","77","2","66430","ZRAN3"
"0.5","29","64","1542","1542","GIVE3"
"0.4","46","46","81","0","ZERO3"
"0.3","35","35","1542","0","MPI_Send()"
"0.2","23","23","4","8","NORM2U3"
"0.2","19","20","1542","1542","TAKE3"
"0.2","18","18","32768","0","VRANLC"
"0.0","4","4","33116","0","RANDLC"
"0.0","1","1","1542","0","MPI_Wait()"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","1","1","88","0","MPI_Allreduce()"
"0.0","0.872","0.872","1542","0","MPI_Irecv()"
"0.0","0.636","0.636","7","0","MPI_Bcast()"
"0.0","0.584","0.584","6","0","MPI_Barrier()"
"0.0","0.12","0.12","0.25","0","CHECK_TIMER_FLAG"
"0.0","0.0865","0.0865","542","0","BUBBLE"
"0.0","0.0382","0.0382","0.25","0","PRINT_RESULTS"
"0.0","0.0155","0.027","6","90","POWER"
"0.0","0.0267","0.0267","77","0","COMM3_EX"
"0.0","0.0265","0.0265","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0248","0.0248","1","0","MPI_Reduce()"
"0.0","0.0158","0.0158","2","0","TIMER_START"
"0.0","0.0055","0.0055","2","0","SETUP"
"0.0","0.0035","0.0035","17","0","TIMER_CLEAR"
"0.0","0.00175","0.00175","2","0","TIMER_STOP"
"0.0","0.00025","0.00025","1.25","0","TIMER_READ"
"0.0","0","0","1","0","MPI_Comm_rank()"
"0.0","0","0","1","0","MPI_Comm_size()"
