%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00627,1,055,1,1,1055355,.TAU_application
100.0,0.321,1,055,1,58.0234,1055349,MG_MPI
50.3,530,530,1,0,530693,MPI_Finalize()
48.7,514,514,1,0,514350,MPI_Init()
0.4,0.0562,3,5,130,752,MG3P
0.3,0.251,3,89,1315.12,40,COMM3
0.3,0.293,3,2,873.172,1557,ZRAN3
0.2,2,2,6,0,386,MPI_Barrier()
0.2,2,2,450.25,0,5,MPI_Wait()
0.2,0.217,1,432.75,432.75,4,TAKE3
0.1,0.13,1,32,32,49,RESID
0.1,1,1,88,0,17,MPI_Allreduce()
0.1,0.211,1,432.75,432.75,3,GIVE3
0.1,0.0624,1,30,30,35,PSINV
0.1,1,1,450.25,0,2,MPI_Send()
0.1,0.98,0.98,7,0,140,MPI_Bcast()
0.1,0.0309,0.843,25,25,34,RPRJ3
0.1,0.0614,0.748,25,25,30,INTERP
0.1,0.0224,0.687,25,52.5,27,COMM3_EX
0.1,0.00842,0.603,17.5,17.5,34,TAKE3_EX
0.0,0.269,0.428,450.25,450.25,1,READY
0.0,0.0182,0.245,4,8,61,NORM2U3
0.0,0.16,0.16,450.25,0,0,MPI_Irecv()
0.0,0.0612,0.0612,357.953,0,0,RANDLC
0.0,0.0578,0.0578,45.875,0,1,ZERO3
0.0,0.0524,0.0524,256,0,0,VRANLC
0.0,0.0474,0.0474,249.172,0,0,BUBBLE
0.0,0.00855,0.0449,17.5,17.5,3,GIVE3_EX
0.0,0.0171,0.0313,6,83.9531,5,POWER
0.0,0.0288,0.0294,1,2,29,GET_ACTIVE_NPROCS
0.0,0.0208,0.0208,1,0,21,ALLOC_SPACE
0.0,0.0165,0.0165,2,0,8,TIMER_START
0.0,0.0095,0.0095,1,0,10,MPI_Reduce()
0.0,0.00887,0.00887,2,0,4,SETUP
0.0,0.00385,0.00385,0.0078125,0,493,CHECK_TIMER_FLAG
0.0,0.003,0.003,17,0,0,TIMER_CLEAR
0.0,0.000937,0.000937,2,0,0,TIMER_STOP
0.0,0.000883,0.000883,0.0078125,0,113,PRINT_RESULTS
0.0,0.000414,0.000414,1,0,0,MPI_Comm_size()
0.0,0.000195,0.000195,1,0,0,MPI_Comm_rank()
0.0,0.000148,0.000148,1.00781,0,0,TIMER_READ
