"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00385","1,446","1","1",".TAU_application"
"100.0","127","1,446","1","364.003","int_main(int_char_**)"
"43.2","625","625","1","0","MPI_Init()"
"33.9","490","490","1","0","MPI_Finalize()"
"5.9","85","85","31","0","MPI_Allreduce()"
"3.6","30","51","32","131072","void_CalcKinematicsForElems(Domain"
"2.9","2","41","97","1289.43","void_CommSend(Domain"
"2.4","34","34","97","0","MPI_Waitall()"
"1.5","21","21","135168","0","Real_t_CalcElemVolume(const"
"1.3","18","18","1095.43","0","MPI_Wait()"
"0.7","1","10","32","335.953","void_CommSyncPosVel(Domain"
"0.4","0.51","6","32","196.571","void_CommMonoQ(Domain"
"0.3","4","4","1095.43","0","MPI_Isend()"
"0.3","0.626","3","33","659.904","void_CommSBN(Domain"
"0.2","1","2","1","4102","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.1","1","1","1","0","MPI_Barrier()"
"0.1","0.229","0.724","97","1192.43","void_CommRecv(Domain"
"0.0","0.476","0.476","1095.43","0","MPI_Irecv()"
"0.0","0.271","0.271","1","0","MPI_Reduce()"
"0.0","0.123","0.123","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.075","0.075","293","0","MPI_Comm_rank()"
"0.0","0.0605","0.0609","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","0.0365","0.0365","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","0.0272","0.0272","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.0111","0.0111","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00792","0.00792","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.00152","0.00347","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00194","0.00194","2","0","StrToInt"
"0.0","0.00171","0.00171","1","0","void_Domain::~Domain()"
"0.0","0.00103","0.00103","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.000469","0.000469","1","0","MPI_Comm_size()"
"0.0","0.000242","0.000242","0.00291545","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
