%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00569,1,251,1,1,1251241,.TAU_application
100.0,0.403,1,251,1,58.0117,1251236,MG_MPI
43.0,538,538,1,0,538145,MPI_Init()
41.6,520,520,1,0,520968,MPI_Finalize()
8.5,0.125,106,5,205,21377,MG3P
6.7,48,84,47,47,1790,RESID
5.4,0.389,67,134,2056.06,501,COMM3
2.6,3,32,678.375,678.375,49,GIVE3
2.6,15,32,45,45,726,PSINV
2.3,29,29,698.375,0,42,MPI_Send()
2.2,7,27,2,17079.8,13658,ZRAN3
1.7,3,21,678.375,678.375,32,TAKE3
1.7,20,20,698.375,0,30,MPI_Wait()
1.4,6,17,40,40,446,RPRJ3
1.1,11,14,40,40,358,INTERP
1.0,11,12,698.375,698.375,18,READY
0.7,8,8,64.9375,0,131,ZERO3
0.6,4,6,4,8,1721,NORM2U3
0.5,6,6,6,0,1048,MPI_Barrier()
0.4,5,5,88,0,61,MPI_Allreduce()
0.3,3,3,8192,0,0,VRANLC
0.2,0.0303,2,40,60,71,COMM3_EX
0.2,0.00884,2,20,20,124,TAKE3_EX
0.1,1,1,8442.27,0,0,RANDLC
0.1,1,1,1,0,1282,ALLOC_SPACE
0.1,1,1,7,0,145,MPI_Bcast()
0.1,0.635,0.635,698.375,0,1,MPI_Irecv()
0.0,0.0871,0.0871,471.828,0,0,BUBBLE
0.0,0.00921,0.0688,20,20,3,GIVE3_EX
0.0,0.0231,0.0425,6,120.266,7,POWER
0.0,0.0356,0.0363,1,2,36,GET_ACTIVE_NPROCS
0.0,0.0295,0.0295,2,0,15,TIMER_START
0.0,0.0169,0.0169,1,0,17,MPI_Reduce()
0.0,0.0162,0.0162,2,0,8,SETUP
0.0,0.00324,0.00324,17,0,0,TIMER_CLEAR
0.0,0.00178,0.00178,2,0,1,TIMER_STOP
0.0,0.00173,0.00173,0.00390625,0,444,CHECK_TIMER_FLAG
0.0,0.000535,0.000535,0.00390625,0,137,PRINT_RESULTS
0.0,0.000457,0.000457,1,0,0,MPI_Comm_size()
0.0,0.000223,0.000223,1,0,0,MPI_Comm_rank()
0.0,0.000113,0.000113,1.00391,0,0,TIMER_READ
