%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00585,2,095,1,1,2095593,.TAU_application
100.0,0.528,2,095,1,1009,2095588,CG
31.2,141,654,76,77064,8611,CONJ_GRAD
25.2,0.0418,527,1,3.00391,527429,INITIALIZE_MPI
25.1,526,526,1,0,526304,MPI_Init()
24.7,13,517,1,60001,517198,MAKEA
23.8,229,497,30000,2.06582E+06,17,SPRNVC
19.5,407,407,25992,0,16,MPI_Wait()
18.8,394,394,1,0,394753,MPI_Finalize()
8.5,179,179,1.37721E+06,0,0,RANDLC
4.6,97,97,25992,0,4,MPI_Send()
4.2,89,89,688605,0,0,ICNVRT
0.4,8,8,25992,0,0,MPI_Irecv()
0.2,4,4,30000,0,0,VECSET
0.1,1,1,1,0,1483,SPARSE
0.1,1,1,1,0,1051,MPI_Bcast()
0.0,0.492,0.492,1,0,492,MPI_Barrier()
0.0,0.119,0.119,1,0,119,MPI_Reduce()
0.0,0.0571,0.0571,1,0,57,ALLOC_SPACE
0.0,0.0332,0.0332,1,0,33,TIMER_START
0.0,0.029,0.0296,1,2,30,GET_ACTIVE_NPROCS
0.0,0.00208,0.00208,0.00390625,0,533,CHECK_TIMER_FLAG
0.0,0.00152,0.00152,9,0,0,TIMER_CLEAR
0.0,0.000848,0.000848,1,0,1,TIMER_STOP
0.0,0.000488,0.000488,0.00390625,0,125,PRINT_RESULTS
0.0,0.000387,0.000387,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000313,0.000313,1,0,0,MPI_Comm_size()
0.0,0.000285,0.000285,1,0,0,SETUP_PROC_INFO
0.0,0.000195,0.000195,1,0,0,MPI_Comm_rank()
0.0,0.000137,0.000137,1,0,0,TIMER_READ
