"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00361","2:03.143","1","1",".TAU_application"
"100.0","1:14.733","2:03.143","1","2828.02","int_main(int_char_**)"
"19.5","14,093","23,971","256","6.71089E+07","void_CalcKinematicsForElems(Domain"
"9.0","11,113","11,113","255","0","MPI_Allreduce()"
"8.1","9,918","9,918","6.7371E+07","0","Real_t_CalcElemVolume(const"
"6.6","374","8,070","769","8320.62","void_CommSend(Domain"
"6.2","7,608","7,608","769","0","MPI_Waitall()"
"2.8","3,419","3,419","6782.62","0","MPI_Wait()"
"1.7","492","2,086","256","2128","void_CommSyncPosVel(Domain"
"1.5","121","1,854","257","4015.62","void_CommSBN(Domain"
"0.4","530","530","1","0","MPI_Finalize()"
"0.4","433","433","1","0","MPI_Init()"
"0.1","85","178","256","1408","void_CommMonoQ(Domain"
"0.1","86","139","1","262150","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.1","86","86","6782.62","0","MPI_Isend()"
"0.0","2","12","769","7551.62","void_CommRecv(Domain"
"0.0","12","12","1","0","MPI_Barrier()"
"0.0","9","9","6782.62","0","MPI_Irecv()"
"0.0","4","4","1","0","MPI_Reduce()"
"0.0","4","4","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","3","3","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","2","2","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","1","1","2309","0","MPI_Comm_rank()"
"0.0","1","1","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.891","0.891","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.287","0.287","1","0","void_Domain::~Domain()"
"0.0","0.0106","0.0106","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00956","0.00956","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.00297","0.00478","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00181","0.00181","2","0","StrToInt"
"0.0","0.00164","0.00164","0.015625","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
