%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.008,1:56.210,1,1,116210617,.TAU_application
100.0,14,1:56.210,1,325.5,116210609,CG
88.6,1:42.041,1:42.926,76,23712,1354296,CONJ_GRAD
9.0,10,483,10,483,1,0,10483126,MPI_Finalize()
2.1,167,2,386,1,200001,2386530,MAKEA
1.3,730,1,460,100000,5.90284E+06,15,SPRNVC
0.7,786,786,7980,0,99,MPI_Send()
0.6,743,743,1,0,743770,SPARSE
0.4,487,487,3.93523E+06,0,0,RANDLC
0.3,0.0495,398,1,3.5,398392,INITIALIZE_MPI
0.3,397,397,1,0,397750,MPI_Init()
0.2,242,242,1.96761E+06,0,0,ICNVRT
0.1,90,90,7980,0,11,MPI_Wait()
0.0,14,14,100000,0,0,VECSET
0.0,9,9,7980,0,1,MPI_Irecv()
0.0,0.966,0.966,1,0,966,ALLOC_SPACE
0.0,0.31,0.31,1,0,310,MPI_Bcast()
0.0,0.253,0.253,0.5,0,505,CHECK_TIMER_FLAG
0.0,0.0505,0.0505,0.5,0,101,PRINT_RESULTS
0.0,0.0355,0.0355,1,0,36,TIMER_START
0.0,0.0305,0.031,1,2,31,GET_ACTIVE_NPROCS
0.0,0.013,0.013,1,0,13,MPI_Reduce()
0.0,0.008,0.008,1,0,8,MPI_Barrier()
0.0,0.001,0.001,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.001,0.001,1,0,1,TIMER_STOP
0.0,0.0005,0.0005,1,0,0,MPI_Comm_rank()
0.0,0.0005,0.0005,9,0,0,TIMER_CLEAR
0.0,0,0,1,0,0,MPI_Comm_size()
0.0,0,0,1,0,0,SETUP_PROC_INFO
0.0,0,0,1,0,0,TIMER_READ
