Name,#Call
.TAU_application,1
MPSP,1
ADI,501
COPY_FACES,502
COMPUTE_RHS,502
Z_SOLVE,501
Y_SOLVE,501
X_SOLVE,501
LHSZ,2505
MPI_Waitall(),12526
LHSY,2505
LHSX,2505
TXINVR,501
ADD,501
TZETAR,2505
PINVR,2505
NINVR,2505
INITIALIZE,2
EXACT_SOLUTION,4.37838E+07
MPI_Finalize(),1
EXACT_RHS,1
VERIFY,1
ERROR_NORM,1
SETUP_MPI,1
MPI_Init(),1
MPI_Isend(),15036
LHSINIT,1
MPI_Allreduce(),2
RHS_NORM,1
MPI_Irecv(),15036
MPI_Barrier(),2
ALLOC_SPACE,1
MPI_Comm_dup(),2
MPI_Bcast(),4
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
MPI_Comm_rank(),1
SET_CLASS,0.04
