%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.006,1,602,1,1,1602574,.TAU_application
100.0,0.855,1,602,1,931.031,1602568,CG
38.0,409,609,91,70980,6694,CONJ_GRAD
24.7,395,395,1,0,395127,MPI_Finalize()
19.6,0.0303,314,1,3.03125,314587,INITIALIZE_MPI
19.6,313,313,1,0,313825,MPI_Init()
17.6,12,282,1,60001,282134,MAKEA
16.4,122,262,30000,1.08172E+06,9,SPRNVC
6.8,109,109,23933,0,5,MPI_Send()
5.8,93,93,721149,0,0,RANDLC
5.1,81,81,23933,0,3,MPI_Wait()
2.9,46,46,360574,0,0,ICNVRT
0.6,9,9,23933,0,0,MPI_Irecv()
0.3,4,4,30000,0,0,VECSET
0.2,3,3,1,0,3659,SPARSE
0.0,0.694,0.694,1,0,694,MPI_Bcast()
0.0,0.149,0.149,1,0,149,MPI_Barrier()
0.0,0.0609,0.0609,1,0,61,ALLOC_SPACE
0.0,0.0481,0.0481,1,0,48,MPI_Reduce()
0.0,0.0223,0.0231,1,2,23,GET_ACTIVE_NPROCS
0.0,0.0145,0.0145,0.03125,0,463,CHECK_TIMER_FLAG
0.0,0.00403,0.00403,0.03125,0,129,PRINT_RESULTS
0.0,0.00287,0.00287,1,0,3,TIMER_START
0.0,0.00141,0.00141,9,0,0,TIMER_CLEAR
0.0,0.000562,0.000562,1,0,1,TIMER_STOP
0.0,0.000375,0.000375,1,0,0,MPI_Comm_size()
0.0,0.000344,0.000344,1,0,0,MPI_Comm_rank()
0.0,0.000344,0.000344,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000219,0.000219,1,0,0,TIMER_READ
0.0,0.000188,0.000188,1,0,0,SETUP_PROC_INFO
