%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.008,1:11.223,1,1,71223963,.TAU_application
100.0,9,1:11.223,1,658.125,71223955,CG
93.3,40,240,1:06.485,91,49686,730610,CONJ_GRAD
24.2,17,218,17,218,16744,0,1028,MPI_Send()
12.6,8,954,8,954,16744,0,535,MPI_Wait()
4.9,123,3,499,1,300001,3499673,MAKEA
4.4,1,500,3,119,150000,1.10225E+07,21,SPRNVC
1.5,1,080,1,080,7.34836E+06,0,0,RANDLC
1.3,901,901,1,0,901119,MPI_Finalize()
0.8,538,538,3.67418E+06,0,0,ICNVRT
0.5,0.0389,324,1,3.125,324605,INITIALIZE_MPI
0.5,324,324,1,0,324043,MPI_Init()
0.3,231,231,1,0,231653,SPARSE
0.1,73,73,16744,0,4,MPI_Irecv()
0.0,25,25,150000,0,0,VECSET
0.0,1,1,1,0,1907,ALLOC_SPACE
0.0,0.437,0.437,1,0,437,MPI_Bcast()
0.0,0.233,0.233,1,0,233,MPI_Barrier()
0.0,0.0835,0.0835,1,0,84,MPI_Reduce()
0.0,0.0602,0.0602,0.125,0,482,CHECK_TIMER_FLAG
0.0,0.0256,0.0261,1,2,26,GET_ACTIVE_NPROCS
0.0,0.0145,0.0145,0.125,0,116,PRINT_RESULTS
0.0,0.00737,0.00737,1,0,7,TIMER_START
0.0,0.00213,0.00213,9,0,0,TIMER_CLEAR
0.0,0.000875,0.000875,1,0,1,TIMER_STOP
0.0,0.00075,0.00075,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.0005,0.0005,1,0,0,MPI_Comm_rank()
0.0,0.00025,0.00025,1,0,0,SETUP_PROC_INFO
0.0,0,0,1,0,0,MPI_Comm_size()
0.0,0,0,1,0,0,TIMER_READ
