"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0075","1,177","1","1",".TAU_application"
"100.0","0.18","1,177","1","58.375","MG_MPI"
"71.8","845","845","1","0","MPI_Finalize()"
"27.0","318","318","1","0","MPI_Init()"
"0.5","0.049","6","5","130","MG3P"
"0.5","0.249","6","89","1602","COMM3"
"0.4","1","4","32","32","RESID"
"0.3","0.77","3","2","4629.25","ZRAN3"
"0.3","0.443","3","534","534","TAKE3"
"0.2","2","2","534","0","MPI_Wait()"
"0.2","0.601","2","30","30","PSINV"
"0.2","0.443","1","534","534","GIVE3"
"0.1","1","1","534","0","MPI_Send()"
"0.1","1","1","6","0","MPI_Barrier()"
"0.1","0.235","1","25","25","RPRJ3"
"0.1","0.597","0.812","534","534","READY"
"0.1","0.787","0.787","7","0","MPI_Bcast()"
"0.0","0.585","0.585","88","0","MPI_Allreduce()"
"0.0","0.472","0.472","29","0","ZERO3"
"0.0","0.409","0.409","2048","0","VRANLC"
"0.0","0.196","0.396","4","8","NORM2U3"
"0.0","0.327","0.327","2186.5","0","RANDLC"
"0.0","0.24","0.246","25","25","INTERP"
"0.0","0.215","0.215","534","0","MPI_Irecv()"
"0.0","0.0665","0.0665","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.065","0.065","373.25","0","BUBBLE"
"0.0","0.0285","0.0291","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0288","0.0288","1","0","ALLOC_SPACE"
"0.0","0.0227","0.0227","0.125","0","PRINT_RESULTS"
"0.0","0.0114","0.0222","6","72.5","POWER"
"0.0","0.00875","0.00875","1","0","MPI_Reduce()"
"0.0","0.0075","0.0075","2","0","TIMER_START"
"0.0","0.00588","0.00588","25","0","COMM3_EX"
"0.0","0.00513","0.00513","2","0","SETUP"
"0.0","0.00225","0.00225","17","0","TIMER_CLEAR"
"0.0","0.000625","0.000625","2","0","TIMER_STOP"
"0.0","0.000375","0.000375","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.000125","0.000125","1.125","0","TIMER_READ"
