"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00346","2,724","1","1",".TAU_application"
"100.0","891","2,724","1","716.008","int_main(int_char_**)"
"22.9","623","623","1","0","MPI_Finalize()"
"15.1","412","412","1","0","MPI_Init()"
"11.7","188","319","64","884736","void_CalcKinematicsForElems(Domain"
"10.9","297","297","63","0","MPI_Allreduce()"
"4.9","133","133","898560","0","Real_t_CalcElemVolume(const"
"3.5","9","96","193","2301.07","void_CommSend(Domain"
"2.9","78","78","193","0","MPI_Waitall()"
"2.3","62","62","1915.07","0","MPI_Wait()"
"1.2","2","31","64","371.2","void_CommMonoQ(Domain"
"1.0","5","28","64","594.432","void_CommSyncPosVel(Domain"
"0.5","2","12","65","1142.44","void_CommSBN(Domain"
"0.3","9","9","1915.07","0","MPI_Isend()"
"0.3","5","8","1","13830","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.1","0.504","1","193","2108.07","void_CommRecv(Domain"
"0.0","1","1","1915.07","0","MPI_Irecv()"
"0.0","0.971","0.971","1","0","MPI_Barrier()"
"0.0","0.504","0.504","1","0","MPI_Reduce()"
"0.0","0.227","0.227","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.2","0.2","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","0.191","0.192","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","0.177","0.177","581","0","MPI_Comm_rank()"
"0.0","0.112","0.112","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.0449","0.0449","1","0","void_Domain::~Domain()"
"0.0","0.0229","0.0229","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.0133","0.0133","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00185","0.00382","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00197","0.00197","2","0","StrToInt"
"0.0","0.0017","0.0017","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.000712","0.000712","0.008","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
"0.0","0.000544","0.000544","1","0","MPI_Comm_size()"
