"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00339","50,774","1","1",".TAU_application"
"100.0","27,932","50,774","1","2828","int_main(int_char_**)"
"19.8","5,890","10,037","256","2.83116E+07","void_CalcKinematicsForElems(Domain"
"15.1","7,666","7,666","255","0","MPI_Allreduce()"
"8.2","4,167","4,167","2.84221E+07","0","Real_t_CalcElemVolume(const"
"5.4","271","2,744","769","10168.4","void_CommSend(Domain"
"4.7","2,408","2,408","769","0","MPI_Waitall()"
"1.9","984","984","8630.45","0","MPI_Wait()"
"1.8","231","908","256","2687.63","void_CommSyncPosVel(Domain"
"1.0","529","529","1","0","MPI_Init()"
"0.9","432","432","1","0","MPI_Finalize()"
"0.7","77","330","257","5139.25","void_CommSBN(Domain"
"0.2","48","102","256","1572.57","void_CommMonoQ(Domain"
"0.1","42","69","1","110598","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.1","63","63","8630.45","0","MPI_Isend()"
"0.0","2","12","769","9399.45","void_CommRecv(Domain"
"0.0","8","8","8630.45","0","MPI_Irecv()"
"0.0","4","4","1","0","MPI_Reduce()"
"0.0","2","2","1","0","MPI_Barrier()"
"0.0","1","1","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","1","1","2309","0","MPI_Comm_rank()"
"0.0","1","1","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","0.881","0.881","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.878","0.878","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.258","0.258","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.171","0.171","1","0","void_Domain::~Domain()"
"0.0","0.0112","0.0112","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00548","0.00548","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.00159","0.00347","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00188","0.00188","2","0","StrToInt"
"0.0","0.000452","0.000452","1","0","MPI_Comm_size()"
"0.0","0.000262","0.000262","0.00291545","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
