"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00363","4,512","1","1",".TAU_application"
"100.0","50","4,512","1","188.125","int_main(int_char_**)"
"89.1","4,021","4,021","1","0","MPI_Finalize()"
"8.9","401","401","1","0","MPI_Init()"
"0.5","13","22","16","65536","void_CalcKinematicsForElems(Domain"
"0.2","10","10","15","0","MPI_Allreduce()"
"0.2","10","10","69632","0","Real_t_CalcElemVolume(const"
"0.0","0.46","1","49","321","void_CommSend(Domain"
"0.0","1","1","1","4102","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.0","1","1","49","0","MPI_Waitall()"
"0.0","0.37","0.37","223","0","MPI_Isend()"
"0.0","0.267","0.365","16","72","void_CommSyncPosVel(Domain"
"0.0","0.148","0.222","17","136","void_CommSBN(Domain"
"0.0","0.0563","0.196","49","272","void_CommRecv(Domain"
"0.0","0.175","0.175","223","0","MPI_Wait()"
"0.0","0.13","0.13","223","0","MPI_Irecv()"
"0.0","0.11","0.122","16","64","void_CommMonoQ(Domain"
"0.0","0.109","0.109","1","0","MPI_Reduce()"
"0.0","0.0542","0.0542","1","0","MPI_Barrier()"
"0.0","0.054","0.054","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.0457","0.0461","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","0.0307","0.0307","149","0","MPI_Comm_rank()"
"0.0","0.0295","0.0295","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","0.0238","0.0238","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.0114","0.0114","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00912","0.00912","0.125","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
"0.0","0.00475","0.00475","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.00162","0.00375","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00213","0.00213","2","0","StrToInt"
"0.0","0.00125","0.00125","1","0","void_Domain::~Domain()"
"0.0","0.00112","0.00112","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.00075","0.00075","1","0","MPI_Comm_size()"
