"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00342","1:52.209","1","1",".TAU_application"
"100.0","55,667","1:52.209","1","5644","int_main(int_char_**)"
"22.9","25,703","25,703","511","0","MPI_Allreduce()"
"17.8","11,722","20,024","512","5.66231E+07","void_CalcKinematicsForElems(Domain"
"7.4","8,322","8,322","5.67337E+07","0","Real_t_CalcElemVolume(const"
"5.9","557","6,607","1537","21950.9","void_CommSend(Domain"
"5.3","5,936","5,936","1537","0","MPI_Waitall()"
"2.1","2,347","2,347","18876.9","0","MPI_Wait()"
"1.9","471","2,080","512","5875.71","void_CommSyncPosVel(Domain"
"0.6","151","626","513","11261.4","void_CommSBN(Domain"
"0.5","598","598","1","0","MPI_Init()"
"0.4","435","435","1","0","MPI_Finalize()"
"0.3","100","364","512","3276.8","void_CommMonoQ(Domain"
"0.1","111","111","18876.9","0","MPI_Isend()"
"0.1","42","68","1","110598","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.0","6","26","1537","20413.9","void_CommRecv(Domain"
"0.0","18","18","18876.9","0","MPI_Irecv()"
"0.0","4","4","1","0","MPI_Reduce()"
"0.0","3","3","4613","0","MPI_Comm_rank()"
"0.0","1","1","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","1","1","1","0","MPI_Barrier()"
"0.0","1","1","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","0.914","0.914","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.911","0.911","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.285","0.285","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.174","0.174","1","0","void_Domain::~Domain()"
"0.0","0.0118","0.0118","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00517","0.00517","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.00152","0.0034","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00188","0.00188","2","0","StrToInt"
"0.0","0.000459","0.000459","1","0","MPI_Comm_size()"
"0.0","9.1E-05","9.1E-05","0.001","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
