"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00336","9:05.830","1","1",".TAU_application"
"100.0","4:49.709","9:05.830","1","11276","int_main(int_char_**)"
"17.7","1:36.662","1:36.662","1023","0","MPI_Allreduce()"
"17.3","55,170","1:34.655","1024","2.68435E+08","void_CalcKinematicsForElems(Domain"
"7.6","1,782","41,712","3073","43013.6","void_CommSend(Domain"
"7.3","39,576","39,576","3073","0","MPI_Waitall()"
"7.2","39,525","39,525","2.68698E+08","0","Real_t_CalcElemVolume(const"
"3.4","18,534","18,534","36867.6","0","MPI_Wait()"
"2.5","2,261","13,631","1024","11485.9","void_CommSyncPosVel(Domain"
"1.3","545","6,939","1025","21969.3","void_CommSBN(Domain"
"0.2","404","1,178","1024","6485.33","void_CommMonoQ(Domain"
"0.1","613","613","1","0","MPI_Init()"
"0.1","497","497","1","0","MPI_Finalize()"
"0.1","351","351","36867.6","0","MPI_Isend()"
"0.0","90","143","1","262150","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.0","12","62","3073","39940.6","void_CommRecv(Domain"
"0.0","47","47","36867.6","0","MPI_Irecv()"
"0.0","13","13","1","0","MPI_Reduce()"
"0.0","11","11","1","0","MPI_Barrier()"
"0.0","6","6","9221","0","MPI_Comm_rank()"
"0.0","4","4","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","3","3","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","2","2","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","1","1","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","1","1","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.277","0.277","1","0","void_Domain::~Domain()"
"0.0","0.0119","0.0119","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00857","0.00857","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.00427","0.00621","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00195","0.00195","2","0","StrToInt"
"0.0","0.000484","0.000484","1","0","MPI_Comm_size()"
"0.0","0.00014","0.00014","0.00137174","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
