"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00369","13,773","1","1",".TAU_application"
"100.0","6,941","13,773","1","716.005","int_main(int_char_**)"
"18.2","1,464","2,502","64","7.07789E+06","void_CalcKinematicsForElems(Domain"
"14.2","1,962","1,962","63","0","MPI_Allreduce()"
"7.7","1,059","1,059","7.18848E+06","0","Real_t_CalcElemVolume(const"
"7.1","61","974","193","2448.41","void_CommSend(Domain"
"6.4","881","881","193","0","MPI_Waitall()"
"3.2","444","444","1","0","MPI_Init()"
"3.1","424","424","1","0","MPI_Finalize()"
"2.6","362","362","2062.41","0","MPI_Wait()"
"1.9","55","264","64","638.815","void_CommSyncPosVel(Domain"
"1.0","17","140","65","1232.59","void_CommSBN(Domain"
"0.5","42","68","1","110598","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.3","11","42","64","384","void_CommMonoQ(Domain"
"0.2","31","31","2062.41","0","MPI_Isend()"
"0.0","3","3","1","0","MPI_Reduce()"
"0.0","0.719","3","193","2255.41","void_CommRecv(Domain"
"0.0","2","2","2062.41","0","MPI_Irecv()"
"0.0","2","2","1","0","MPI_Barrier()"
"0.0","1","1","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","1","1","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","0.921","0.921","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.84","0.84","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.401","0.401","581","0","MPI_Comm_rank()"
"0.0","0.273","0.273","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.17","0.17","1","0","void_Domain::~Domain()"
"0.0","0.0106","0.0106","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00539","0.00539","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.00154","0.0034","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00186","0.00186","2","0","StrToInt"
"0.0","0.000417","0.000417","0.00462963","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
"0.0","0.000412","0.000412","1","0","MPI_Comm_size()"
