"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0055","42,791","1","1",".TAU_application"
"100.0","0.104","42,791","1","34","int_main(int_char_**)"
"76.8","14,183","32,862","1","1.34218E+08","void_create_seq(double_double)"
"43.7","18,678","18,678","1.34218E+08","0","double_randlc(double_*_double_*)"
"13.1","5,596","5,596","1","0","MPI_Finalize()"
"9.2","3,450","3,937","11","33","void_rank(int)"
"1.1","474","474","11","0","MPI_Alltoallv()"
"0.8","323","323","1","0","MPI_Init()"
"0.2","69","70","1","1.5","void_full_verify(void)"
"0.0","12","12","11","0","MPI_Allreduce()"
"0.0","0.889","0.889","1","0","void_alloc_space(void)"
"0.0","0.853","0.853","0.5","0","MPI_Wait()"
"0.0","0.183","0.183","1","0","MPI_Comm_dup()"
"0.0","0.174","0.174","1","0","MPI_Bcast()"
"0.0","0.116","0.116","0.5","0","int_check_timer_flag(void)"
"0.0","0.0905","0.0905","2","0","MPI_Reduce()"
"0.0","0.0685","0.0685","11","0","MPI_Alltoall()"
"0.0","0.056","0.056","0.5","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.0045","0.0085","1","27.5","double_find_my_seed(int_int_long_double_double)"
"0.0","0.0055","0.0055","1","0","void_timer_start(int)"
"0.0","0.0035","0.0035","0.5","0","MPI_Send()"
"0.0","0.003","0.003","1","0","MPI_Comm_rank()"
"0.0","0.003","0.003","0.5","0","MPI_Irecv()"
"0.0","0.002","0.002","1","0","MPI_Comm_size()"
"0.0","0.0015","0.0015","7","0","void_timer_clear(int)"
"0.0","0.0015","0.0015","1","0","void_timer_stop(int)"
"0.0","0.0005","0.0005","1","0","double_timer_read(int)"
