"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00688","800","1","1",".TAU_application"
"100.0","0.0673","800","1","33.25","int_main(int_char_**)"
"55.3","442","442","1","0","MPI_Finalize()"
"40.0","320","320","1","0","MPI_Init()"
"4.0","13","32","1","131072","void_create_seq(double_double)"
"2.3","18","18","131092","0","double_randlc(double_*_double_*)"
"0.5","1","3","11","33","void_rank(int)"
"0.1","1","1","11","0","MPI_Alltoallv()"
"0.1","0.802","0.802","11","0","MPI_Allreduce()"
"0.1","0.469","0.469","11","0","MPI_Alltoall()"
"0.1","0.462","0.462","1","0","MPI_Comm_dup()"
"0.0","0.247","0.247","1","0","MPI_Bcast()"
"0.0","0.169","0.189","1","2.625","void_full_verify(void)"
"0.0","0.0278","0.0278","2","0","MPI_Reduce()"
"0.0","0.0241","0.0241","0.125","0","int_check_timer_flag(void)"
"0.0","0.0169","0.0169","1","0","void_alloc_space(void)"
"0.0","0.0156","0.0156","0.875","0","MPI_Wait()"
"0.0","0.00962","0.00962","0.125","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.00475","0.00762","1","19.75","double_find_my_seed(int_int_long_double_double)"
"0.0","0.00313","0.00313","1","0","MPI_Comm_size()"
"0.0","0.00313","0.00313","1","0","void_timer_start(int)"
"0.0","0.0025","0.0025","1","0","MPI_Comm_rank()"
"0.0","0.00237","0.00237","0.875","0","MPI_Send()"
"0.0","0.00137","0.00137","0.875","0","MPI_Irecv()"
"0.0","0.00075","0.00075","7","0","void_timer_clear(int)"
"0.0","0.000375","0.000375","1","0","void_timer_stop(int)"
"0.0","0.000125","0.000125","1","0","double_timer_read(int)"
