"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0065","978","1","1",".TAU_application"
"100.0","0.0675","978","1","33.125","int_main(int_char_**)"
"64.5","630","630","1","0","MPI_Finalize()"
"32.0","312","312","1","0","MPI_Init()"
"2.1","9","20","1","65536","void_create_seq(double_double)"
"1.3","1","12","11","33","void_rank(int)"
"1.2","11","11","65556.1","0","double_randlc(double_*_double_*)"
"1.0","9","9","11","0","MPI_Allreduce()"
"0.2","1","1","11","0","MPI_Alltoallv()"
"0.1","0.68","0.68","1","0","MPI_Comm_dup()"
"0.1","0.493","0.493","11","0","MPI_Alltoall()"
"0.0","0.266","0.266","1","0","MPI_Bcast()"
"0.0","0.0733","0.0905","1","2.8125","void_full_verify(void)"
"0.0","0.0167","0.0167","2","0","MPI_Reduce()"
"0.0","0.0154","0.0154","1","0","void_alloc_space(void)"
"0.0","0.0134","0.0134","0.9375","0","MPI_Wait()"
"0.0","0.0124","0.0124","0.0625","0","int_check_timer_flag(void)"
"0.0","0.00537","0.00919","1","20.125","double_find_my_seed(int_int_long_double_double)"
"0.0","0.00581","0.00581","0.0625","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.00337","0.00337","1","0","void_timer_start(int)"
"0.0","0.00294","0.00294","1","0","MPI_Comm_rank()"
"0.0","0.00244","0.00244","1","0","MPI_Comm_size()"
"0.0","0.00231","0.00231","0.9375","0","MPI_Send()"
"0.0","0.00144","0.00144","0.9375","0","MPI_Irecv()"
"0.0","0.00144","0.00144","7","0","void_timer_clear(int)"
"0.0","0.000313","0.000313","1","0","double_timer_read(int)"
"0.0","0.000313","0.000313","1","0","void_timer_stop(int)"
