"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.007","20,069","1","1",".TAU_application"
"100.0","0.0945","20,069","1","33.0625","int_main(int_char_**)"
"81.6","6,938","16,379","1","6.71089E+07","void_create_seq(double_double)"
"47.0","9,440","9,440","6.71089E+07","0","double_randlc(double_*_double_*)"
"11.6","1,745","2,328","11","33","void_rank(int)"
"3.1","626","626","1","0","MPI_Finalize()"
"2.3","463","463","1","0","MPI_Init()"
"1.5","307","307","11","0","MPI_Allreduce()"
"1.4","273","273","11","0","MPI_Alltoallv()"
"1.2","237","249","1","2.90625","void_full_verify(void)"
"0.1","19","19","2","0","MPI_Reduce()"
"0.1","12","12","0.96875","0","MPI_Wait()"
"0.0","2","2","11","0","MPI_Alltoall()"
"0.0","1","1","1","0","void_alloc_space(void)"
"0.0","0.909","0.909","1","0","MPI_Comm_dup()"
"0.0","0.311","0.311","1","0","MPI_Bcast()"
"0.0","0.00597","0.0113","1","31.5625","double_find_my_seed(int_int_long_double_double)"
"0.0","0.00728","0.00728","0.03125","0","int_check_timer_flag(void)"
"0.0","0.00706","0.00706","1","0","void_timer_start(int)"
"0.0","0.00622","0.00622","0.96875","0","MPI_Irecv()"
"0.0","0.00591","0.00591","0.96875","0","MPI_Send()"
"0.0","0.00328","0.00328","0.03125","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.00294","0.00294","1","0","MPI_Comm_rank()"
"0.0","0.00259","0.00259","1","0","MPI_Comm_size()"
"0.0","0.00144","0.00144","7","0","void_timer_clear(int)"
"0.0","0.00106","0.00106","1","0","void_timer_stop(int)"
"0.0","0.000125","0.000125","1","0","double_timer_read(int)"
