"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00641","975","1","1",".TAU_application"
"100.0","0.145","975","1","60.0938","MG_MPI"
"62.8","612","612","1","0","MPI_Finalize()"
"36.0","351","351","1","0","MPI_Init()"
"0.5","0.3","5","106","1755","COMM3"
"0.5","0.064","4","6","156","MG3P"
"0.3","0.333","2","582","582","TAKE3"
"0.3","0.333","2","2","1455.44","ZRAN3"
"0.3","2","2","594","0","MPI_Wait()"
"0.3","0.485","2","38","38","RESID"
"0.2","1","1","88","0","MPI_Allreduce()"
"0.2","0.225","1","36","36","PSINV"
"0.1","0.333","1","582","582","GIVE3"
"0.1","0.0937","1","30","30","RPRJ3"
"0.1","0.718","0.953","594","594","READY"
"0.1","0.946","0.946","594","0","MPI_Send()"
"0.1","0.0597","0.842","4","8","NORM2U3"
"0.1","0.774","0.774","6","0","MPI_Barrier()"
"0.1","0.766","0.766","7","0","MPI_Bcast()"
"0.0","0.115","0.467","30","30","INTERP"
"0.0","0.0174","0.352","30","36","COMM3_EX"
"0.0","0.00541","0.303","12","12","TAKE3_EX"
"0.0","0.235","0.235","594","0","MPI_Irecv()"
"0.0","0.158","0.158","43","0","ZERO3"
"0.0","0.122","0.122","512","0","VRANLC"
"0.0","0.103","0.103","626.25","0","RANDLC"
"0.0","0.0601","0.0601","303.438","0","BUBBLE"
"0.0","0.0334","0.0342","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0158","0.0303","6","80.25","POWER"
"0.0","0.0221","0.0221","1","0","ALLOC_SPACE"
"0.0","0.00606","0.0158","12","12","GIVE3_EX"
"0.0","0.0147","0.0147","2","0","TIMER_START"
"0.0","0.0139","0.0139","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.0109","0.0109","1","0","MPI_Reduce()"
"0.0","0.00881","0.00881","2","0","SETUP"
"0.0","0.00444","0.00444","0.03125","0","PRINT_RESULTS"
"0.0","0.00278","0.00278","17","0","TIMER_CLEAR"
"0.0","0.00119","0.00119","2","0","TIMER_STOP"
"0.0","0.000469","0.000469","1","0","MPI_Comm_size()"
"0.0","0.000313","0.000313","1","0","MPI_Comm_rank()"
"0.0","0.000313","0.000313","1.03125","0","TIMER_READ"
