"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00887","970","1","1",".TAU_application"
"100.0","0.159","970","1","70.1875","MG_MPI"
"64.4","625","625","1","0","MPI_Finalize()"
"34.7","336","336","1","0","MPI_Init()"
"0.5","0.0924","5","11","231","MG3P"
"0.5","0.469","5","158","2657","COMM3"
"0.3","0.423","2","882","882","TAKE3"
"0.2","2","2","893","0","MPI_Wait()"
"0.2","0.244","2","57","57","RESID"
"0.2","0.132","1","55","55","PSINV"
"0.1","0.189","1","2","869.125","ZRAN3"
"0.1","0.42","1","882","882","GIVE3"
"0.1","0.0606","1","44","44","RPRJ3"
"0.1","0.944","0.944","893","0","MPI_Send()"
"0.1","0.52","0.84","893","893","READY"
"0.1","0.746","0.746","88","0","MPI_Allreduce()"
"0.1","0.729","0.729","7","0","MPI_Bcast()"
"0.1","0.512","0.512","6","0","MPI_Barrier()"
"0.0","0.0894","0.442","44","44","INTERP"
"0.0","0.0194","0.352","44","33","COMM3_EX"
"0.0","0.32","0.32","893","0","MPI_Irecv()"
"0.0","0.00556","0.312","11","11","TAKE3_EX"
"0.0","0.0183","0.119","4","8","NORM2U3"
"0.0","0.0698","0.0698","59","0","ZERO3"
"0.0","0.0596","0.0596","341.125","0","RANDLC"
"0.0","0.0533","0.0533","256","0","VRANLC"
"0.0","0.0462","0.0462","245.125","0","BUBBLE"
"0.0","0.0278","0.0283","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0272","0.0272","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0127","0.0246","6","67.125","POWER"
"0.0","0.0219","0.0219","1","0","ALLOC_SPACE"
"0.0","0.0159","0.0159","2","0","TIMER_START"
"0.0","0.00588","0.0112","11","11","GIVE3_EX"
"0.0","0.00981","0.00981","1","0","MPI_Reduce()"
"0.0","0.00887","0.00887","0.0625","0","PRINT_RESULTS"
"0.0","0.00744","0.00744","2","0","SETUP"
"0.0","0.00281","0.00281","17","0","TIMER_CLEAR"
"0.0","0.00144","0.00144","2","0","TIMER_STOP"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1.0625","0","TIMER_READ"
