"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0095","8,242","1","1",".TAU_application"
"100.0","0.283","8,242","1","81.5","MG_MPI"
"95.9","7,906","7,906","1","0","MPI_Finalize()"
"4.0","332","332","1","0","MPI_Init()"
"0.0","0.29","1","132","2376","COMM3"
"0.0","0.0485","1","16","176","MG3P"
"0.0","0.07","0.815","2","398","ZRAN3"
"0.0","0.051","0.756","50","50","RESID"
"0.0","0.031","0.665","48","48","PSINV"
"0.0","0.254","0.63","792","792","TAKE3"
"0.0","0.551","0.551","6","0","MPI_Barrier()"
"0.0","0.238","0.531","792","792","GIVE3"
"0.0","0.014","0.462","32","32","RPRJ3"
"0.0","0.244","0.411","792","792","READY"
"0.0","0.381","0.381","7","0","MPI_Bcast()"
"0.0","0.377","0.377","792","0","MPI_Wait()"
"0.0","0.293","0.293","792","0","MPI_Send()"
"0.0","0.234","0.234","0.5","0","CHECK_TIMER_FLAG"
"0.0","0.167","0.167","792","0","MPI_Irecv()"
"0.0","0.154","0.154","88","0","MPI_Allreduce()"
"0.0","0.057","0.057","0.5","0","PRINT_RESULTS"
"0.0","0.025","0.028","32","32","INTERP"
"0.0","0.0245","0.0245","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0215","0.0215","166","0","BUBBLE"
"0.0","0.003","0.0215","4","8","NORM2U3"
"0.0","0.0135","0.0135","110","0","RANDLC"
"0.0","0.011","0.011","36","0","ZERO3"
"0.0","0.0105","0.0105","1","0","ALLOC_SPACE"
"0.0","0.007","0.0105","6","36","POWER"
"0.0","0.0085","0.0085","64","0","VRANLC"
"0.0","0.0065","0.0065","2","0","TIMER_START"
"0.0","0.005","0.005","1","0","MPI_Reduce()"
"0.0","0.004","0.004","2","0","SETUP"
"0.0","0.003","0.003","32","0","COMM3_EX"
"0.0","0.003","0.003","17","0","TIMER_CLEAR"
"0.0","0.0005","0.0005","2","0","TIMER_STOP"
"0.0","0","0","1","0","MPI_Comm_rank()"
"0.0","0","0","1","0","MPI_Comm_size()"
"0.0","0","0","1.5","0","TIMER_READ"
