"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00709","992","1","1",".TAU_application"
"100.0","0.147","992","1","100.094","MG_MPI"
"62.4","619","619","1","0","MPI_Finalize()"
"36.3","360","360","1","0","MPI_Init()"
"0.8","0.135","7","26","416","MG3P"
"0.7","0.766","7","290","4557","COMM3"
"0.4","4","4","1558","0","MPI_Wait()"
"0.4","0.604","3","1506","1506","TAKE3"
"0.3","0.0758","3","106","106","RESID"
"0.2","0.0625","2","104","104","PSINV"
"0.2","0.0873","2","2","308.875","ZRAN3"
"0.2","0.602","1","1506","1506","GIVE3"
"0.2","0.0368","1","78","78","RPRJ3"
"0.1","1","1","6","0","MPI_Barrier()"
"0.1","1","1","1558","0","MPI_Send()"
"0.1","0.0603","1","78","78","INTERP"
"0.1","0.047","1","78","156","COMM3_EX"
"0.1","0.682","1","1558","1558","READY"
"0.1","0.0223","1","52","52","TAKE3_EX"
"0.1","0.975","0.975","88","0","MPI_Allreduce()"
"0.1","0.856","0.856","7","0","MPI_Bcast()"
"0.1","0.507","0.507","1558","0","MPI_Irecv()"
"0.0","0.00547","0.121","4","8","NORM2U3"
"0.0","0.023","0.0529","52","52","GIVE3_EX"
"0.0","0.0403","0.0403","2","0","TIMER_START"
"0.0","0.0336","0.0336","121","0","ZERO3"
"0.0","0.0316","0.0323","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0267","0.0267","140.875","0","BUBBLE"
"0.0","0.0112","0.0209","6","57.625","POWER"
"0.0","0.0177","0.0177","99.625","0","RANDLC"
"0.0","0.017","0.017","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.0157","0.0157","1","0","ALLOC_SPACE"
"0.0","0.0114","0.0114","1","0","MPI_Reduce()"
"0.0","0.00797","0.00797","2","0","SETUP"
"0.0","0.00441","0.00441","32","0","VRANLC"
"0.0","0.00413","0.00413","0.03125","0","PRINT_RESULTS"
"0.0","0.00281","0.00281","17","0","TIMER_CLEAR"
"0.0","0.00106","0.00106","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.000156","0.000156","1.03125","0","TIMER_READ"
