"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00756","971","1","1",".TAU_application"
"100.0","0.164","971","1","70.1875","MG_MPI"
"64.6","627","627","1","0","MPI_Finalize()"
"33.7","326","326","1","0","MPI_Init()"
"1.1","0.101","10","11","286","MG3P"
"1.0","0.452","9","191","3251","COMM3"
"0.6","1","5","68","68","RESID"
"0.5","0.594","5","1080","1080","TAKE3"
"0.5","4","4","1091","0","MPI_Wait()"
"0.4","0.616","3","66","66","PSINV"
"0.3","0.601","2","1080","1080","GIVE3"
"0.3","0.395","2","2","2510.62","ZRAN3"
"0.2","0.242","2","55","55","RPRJ3"
"0.2","2","2","1091","0","MPI_Send()"
"0.2","1","1","1091","1091","READY"
"0.1","1","1","6","0","MPI_Barrier()"
"0.1","0.836","0.836","7","0","MPI_Bcast()"
"0.1","0.827","0.827","88","0","MPI_Allreduce()"
"0.1","0.28","0.592","55","55","INTERP"
"0.0","0.366","0.366","1091","0","MPI_Irecv()"
"0.0","0.0902","0.326","4","8","NORM2U3"
"0.0","0.0179","0.312","55","33","COMM3_EX"
"0.0","0.283","0.283","70","0","ZERO3"
"0.0","0.00475","0.268","11","11","TAKE3_EX"
"0.0","0.187","0.187","1024","0","VRANLC"
"0.0","0.155","0.155","1136.25","0","RANDLC"
"0.0","0.0524","0.0524","334.625","0","BUBBLE"
"0.0","0.0337","0.0337","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0276","0.0281","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0253","0.0253","1","0","ALLOC_SPACE"
"0.0","0.0107","0.021","6","78.25","POWER"
"0.0","0.014","0.014","1","0","MPI_Reduce()"
"0.0","0.00894","0.00894","2","0","TIMER_START"
"0.0","0.00387","0.00856","11","11","GIVE3_EX"
"0.0","0.00856","0.00856","0.0625","0","PRINT_RESULTS"
"0.0","0.00494","0.00494","2","0","SETUP"
"0.0","0.00294","0.00294","17","0","TIMER_CLEAR"
"0.0","0.001","0.001","2","0","TIMER_STOP"
"0.0","0.000375","0.000375","1","0","MPI_Comm_size()"
"0.0","0.000188","0.000188","1.0625","0","TIMER_READ"
"0.0","0.000125","0.000125","1","0","MPI_Comm_rank()"
