"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00731","972","1","1",".TAU_application"
"100.0","0.135","972","1","80.1875","MG_MPI"
"65.8","640","640","1","0","MPI_Finalize()"
"33.7","327","327","1","0","MPI_Init()"
"0.2","0.212","1","84","1240","COMM3"
"0.2","0.0379","1","16","96","MG3P"
"0.1","1","1","424","0","MPI_Wait()"
"0.1","0.0232","0.989","34","34","RESID"
"0.1","0.159","0.984","408","408","TAKE3"
"0.1","0.0534","0.97","2","122","ZRAN3"
"0.1","0.863","0.863","7","0","MPI_Bcast()"
"0.1","0.758","0.758","88","0","MPI_Allreduce()"
"0.1","0.0136","0.63","32","32","PSINV"
"0.1","0.156","0.501","408","408","GIVE3"
"0.0","0.0176","0.47","16","16","INTERP"
"0.0","0.0133","0.452","16","48","COMM3_EX"
"0.0","0.00719","0.412","16","16","TAKE3_EX"
"0.0","0.361","0.361","6","0","MPI_Barrier()"
"0.0","0.353","0.353","424","0","MPI_Send()"
"0.0","0.166","0.296","424","424","READY"
"0.0","0.00625","0.227","16","16","RPRJ3"
"0.0","0.129","0.129","424","0","MPI_Irecv()"
"0.0","0.00356","0.0986","4","8","NORM2U3"
"0.0","0.0338","0.0338","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0264","0.0291","1","2","GET_ACTIVE_NPROCS"
"0.0","0.00675","0.0141","16","16","GIVE3_EX"
"0.0","0.0065","0.0127","6","33.75","POWER"
"0.0","0.00875","0.00875","36","0","ZERO3"
"0.0","0.00856","0.00856","2","0","TIMER_START"
"0.0","0.00831","0.00831","1","0","MPI_Reduce()"
"0.0","0.00825","0.00825","0.0625","0","PRINT_RESULTS"
"0.0","0.00819","0.00819","1","0","ALLOC_SPACE"
"0.0","0.0075","0.0075","41.75","0","RANDLC"
"0.0","0.00363","0.00363","2","0","SETUP"
"0.0","0.00313","0.00313","17","0","TIMER_CLEAR"
"0.0","0.003","0.003","16","0","BUBBLE"
"0.0","0.00225","0.00225","1","0","MPI_Comm_size()"
"0.0","0.000687","0.000687","2","0","TIMER_STOP"
"0.0","0.000687","0.000687","4","0","VRANLC"
"0.0","0.000438","0.000438","1","0","MPI_Comm_rank()"
"0.0","0.000438","0.000438","1.0625","0","TIMER_READ"
