"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00673","987","1","1",".TAU_application"
"100.0","0.116","987","1","100.047","MG_MPI"
"59.7","589","589","1","0","MPI_Finalize()"
"39.1","385","385","1","0","MPI_Init()"
"0.5","4","4","6","0","MPI_Barrier()"
"0.4","0.0534","3","26","156","MG3P"
"0.3","3","3","609","0","MPI_Wait()"
"0.3","0.256","3","134","1638.5","COMM3"
"0.2","0.191","2","531","531","TAKE3"
"0.2","0.0329","1","54","54","RESID"
"0.2","0.0203","1","26","26","INTERP"
"0.2","0.0401","1","26","234","COMM3_EX"
"0.2","0.0292","1","78","78","TAKE3_EX"
"0.1","0.0515","1","2","106","ZRAN3"
"0.1","1","1","88","0","MPI_Allreduce()"
"0.1","0.0177","0.924","52","52","PSINV"
"0.1","0.909","0.909","7","0","MPI_Bcast()"
"0.1","0.201","0.596","531","531","GIVE3"
"0.0","0.466","0.466","609","0","MPI_Send()"
"0.0","0.238","0.434","609","609","READY"
"0.0","0.196","0.196","609","0","MPI_Irecv()"
"0.0","0.00784","0.172","26","26","RPRJ3"
"0.0","0.00322","0.135","4","8","NORM2U3"
"0.0","0.0284","0.0996","78","78","GIVE3_EX"
"0.0","0.0255","0.0292","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0179","0.0179","2","0","TIMER_START"
"0.0","0.0097","0.0149","6","36.0312","POWER"
"0.0","0.0148","0.0148","75.5","0","ZERO3"
"0.0","0.00988","0.00988","1","0","MPI_Reduce()"
"0.0","0.00772","0.00772","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00708","0.00708","1","0","ALLOC_SPACE"
"0.0","0.00627","0.00627","42.0312","0","RANDLC"
"0.0","0.0058","0.0058","2","0","SETUP"
"0.0","0.00406","0.00406","0.015625","0","PRINT_RESULTS"
"0.0","0.00355","0.00355","1","0","MPI_Comm_size()"
"0.0","0.00252","0.00252","17","0","TIMER_CLEAR"
"0.0","0.000953","0.000953","2","0","TIMER_STOP"
"0.0","0.000922","0.000922","4","0","BUBBLE"
"0.0","0.000328","0.000328","2","0","VRANLC"
"0.0","0.000172","0.000172","1","0","MPI_Comm_rank()"
"0.0","0.000141","0.000141","1.01562","0","TIMER_READ"
