"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00775","996","1","1",".TAU_application"
"100.0","0.165","996","1","60.1875","MG_MPI"
"66.2","659","659","1","0","MPI_Finalize()"
"32.6","324","324","1","0","MPI_Init()"
"0.6","0.071","5","6","156","MG3P"
"0.6","0.327","5","106","1806","COMM3"
"0.3","0.967","3","38","38","RESID"
"0.3","0.507","2","2","2510.62","ZRAN3"
"0.3","0.424","2","600","600","TAKE3"
"0.2","2","2","606","0","MPI_Wait()"
"0.2","0.442","2","36","36","PSINV"
"0.2","0.43","1","600","600","GIVE3"
"0.1","1","1","606","0","MPI_Send()"
"0.1","0.172","1","30","30","RPRJ3"
"0.1","0.764","1","606","606","READY"
"0.1","0.86","0.86","7","0","MPI_Bcast()"
"0.1","0.848","0.848","88","0","MPI_Allreduce()"
"0.1","0.828","0.828","6","0","MPI_Barrier()"
"0.0","0.189","0.42","30","30","INTERP"
"0.0","0.294","0.294","40","0","ZERO3"
"0.0","0.119","0.29","4","8","NORM2U3"
"0.0","0.25","0.25","606","0","MPI_Irecv()"
"0.0","0.241","0.241","1024","0","VRANLC"
"0.0","0.0169","0.231","30","18","COMM3_EX"
"0.0","0.199","0.199","1136.25","0","RANDLC"
"0.0","0.003","0.198","6","6","TAKE3_EX"
"0.0","0.0631","0.0631","334.625","0","BUBBLE"
"0.0","0.0329","0.0329","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0286","0.0294","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0147","0.0282","6","78.25","POWER"
"0.0","0.0279","0.0279","1","0","ALLOC_SPACE"
"0.0","0.0117","0.0117","1","0","MPI_Reduce()"
"0.0","0.00956","0.00956","0.0625","0","PRINT_RESULTS"
"0.0","0.00844","0.00844","2","0","SETUP"
"0.0","0.00744","0.00744","2","0","TIMER_START"
"0.0","0.00269","0.00637","6","6","GIVE3_EX"
"0.0","0.00306","0.00306","17","0","TIMER_CLEAR"
"0.0","0.00119","0.00119","2","0","TIMER_STOP"
"0.0","0.000687","0.000687","1","0","MPI_Comm_size()"
"0.0","0.000125","0.000125","1","0","MPI_Comm_rank()"
"0.0","0","0","1.0625","0","TIMER_READ"
