"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0097","962","1","1",".TAU_application"
"100.0","0.147","962","1","90.0469","MG_MPI"
"60.4","580","580","1","0","MPI_Finalize()"
"37.8","363","363","1","0","MPI_Init()"
"1.4","0.141","13","21","441","MG3P"
"1.3","0.773","12","298","4739.25","COMM3"
"0.9","8","8","1630.5","0","MPI_Wait()"
"0.9","0.644","8","1567.5","1567.5","TAKE3"
"0.5","0.165","5","107","107","RESID"
"0.5","0.105","4","105","105","PSINV"
"0.3","0.056","2","84","84","RPRJ3"
"0.2","0.651","1","1567.5","1567.5","GIVE3"
"0.2","0.127","1","2","562.781","ZRAN3"
"0.1","1","1","1630.5","0","MPI_Send()"
"0.1","1","1","88","0","MPI_Allreduce()"
"0.1","0.0844","1","84","84","INTERP"
"0.1","0.701","1","1630.5","1630.5","READY"
"0.1","0.0519","1","84","189","COMM3_EX"
"0.1","0.0265","1","63","63","TAKE3_EX"
"0.1","0.897","0.897","7","0","MPI_Bcast()"
"0.1","0.821","0.821","6","0","MPI_Barrier()"
"0.1","0.54","0.54","1630.5","0","MPI_Irecv()"
"0.0","0.00772","0.173","4","8","NORM2U3"
"0.0","0.0263","0.0728","63","63","GIVE3_EX"
"0.0","0.0505","0.0505","124.75","0","ZERO3"
"0.0","0.0358","0.0358","194.781","0","BUBBLE"
"0.0","0.0356","0.0356","216.062","0","RANDLC"
"0.0","0.0264","0.027","1","2","GET_ACTIVE_NPROCS"
"0.0","0.013","0.0245","6","70.0625","POWER"
"0.0","0.023","0.023","128","0","VRANLC"
"0.0","0.0148","0.0148","1","0","ALLOC_SPACE"
"0.0","0.0105","0.0105","1","0","MPI_Reduce()"
"0.0","0.00955","0.00955","2","0","SETUP"
"0.0","0.00922","0.00922","2","0","TIMER_START"
"0.0","0.00759","0.00759","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00308","0.00308","17","0","TIMER_CLEAR"
"0.0","0.00295","0.00295","0.015625","0","PRINT_RESULTS"
"0.0","0.000953","0.000953","2","0","TIMER_STOP"
"0.0","0.000391","0.000391","1","0","MPI_Comm_size()"
"0.0","0.000203","0.000203","1","0","MPI_Comm_rank()"
"0.0","0.000172","0.000172","1.01562","0","TIMER_READ"
