"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00739","976","1","1",".TAU_application"
"100.0","0.114","976","1","70.0469","MG_MPI"
"59.6","581","581","1","0","MPI_Finalize()"
"39.7","387","387","1","0","MPI_Init()"
"0.2","0.0514","1","2","106","ZRAN3"
"0.2","0.0292","1","11","66","MG3P"
"0.1","1","1","6","0","MPI_Barrier()"
"0.1","0.13","1","59","734.75","COMM3"
"0.1","1","1","88","0","MPI_Allreduce()"
"0.1","1","1","7","0","MPI_Bcast()"
"0.1","1","1","271.5","0","MPI_Wait()"
"0.1","0.0229","0.707","24","24","RESID"
"0.1","0.0983","0.702","238.5","238.5","TAKE3"
"0.1","0.0152","0.696","11","11","INTERP"
"0.1","0.0213","0.681","11","99","COMM3_EX"
"0.1","0.0143","0.585","33","33","TAKE3_EX"
"0.0","0.00863","0.413","22","22","PSINV"
"0.0","0.101","0.379","238.5","238.5","GIVE3"
"0.0","0.312","0.312","271.5","0","MPI_Send()"
"0.0","0.00344","0.213","4","8","NORM2U3"
"0.0","0.111","0.207","271.5","271.5","READY"
"0.0","0.0963","0.0963","271.5","0","MPI_Irecv()"
"0.0","0.014","0.049","33","33","GIVE3_EX"
"0.0","0.00392","0.047","11","11","RPRJ3"
"0.0","0.0272","0.0298","1","2","GET_ACTIVE_NPROCS"
"0.0","0.011","0.0165","6","36.0312","POWER"
"0.0","0.0106","0.0106","2","0","TIMER_START"
"0.0","0.00997","0.00997","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00914","0.00914","1","0","MPI_Reduce()"
"0.0","0.00816","0.00816","34.25","0","ZERO3"
"0.0","0.00759","0.00759","1","0","ALLOC_SPACE"
"0.0","0.00669","0.00669","42.0312","0","RANDLC"
"0.0","0.00597","0.00597","2","0","SETUP"
"0.0","0.00259","0.00259","17","0","TIMER_CLEAR"
"0.0","0.00255","0.00255","0.015625","0","PRINT_RESULTS"
"0.0","0.00225","0.00225","1","0","MPI_Comm_size()"
"0.0","0.00122","0.00122","2","0","TIMER_STOP"
"0.0","0.00102","0.00102","4","0","BUBBLE"
"0.0","0.000359","0.000359","2","0","VRANLC"
"0.0","0.000297","0.000297","1","0","MPI_Comm_rank()"
"0.0","0.000172","0.000172","1.01562","0","TIMER_READ"
