"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0067","951","1","1",".TAU_application"
"100.0","0.12","951","1","80.0469","MG_MPI"
"62.0","590","590","1","0","MPI_Finalize()"
"37.3","355","355","1","0","MPI_Init()"
"0.2","0.0391","2","16","96","MG3P"
"0.2","0.188","1","84","1036","COMM3"
"0.2","0.0561","1","2","106","ZRAN3"
"0.2","1","1","384","0","MPI_Wait()"
"0.1","1","1","88","0","MPI_Allreduce()"
"0.1","1","1","7","0","MPI_Bcast()"
"0.1","0.0182","1","16","16","INTERP"
"0.1","0.0317","0.984","16","144","COMM3_EX"
"0.1","0.0288","0.981","34","34","RESID"
"0.1","0.139","0.865","336","336","TAKE3"
"0.1","0.0201","0.845","48","48","TAKE3_EX"
"0.1","0.658","0.658","6","0","MPI_Barrier()"
"0.1","0.0123","0.512","32","32","PSINV"
"0.0","0.145","0.467","336","336","GIVE3"
"0.0","0.371","0.371","384","0","MPI_Send()"
"0.0","0.161","0.298","384","384","READY"
"0.0","0.00364","0.221","4","8","NORM2U3"
"0.0","0.137","0.137","384","0","MPI_Irecv()"
"0.0","0.02","0.0691","48","48","GIVE3_EX"
"0.0","0.00598","0.0649","16","16","RPRJ3"
"0.0","0.0257","0.0282","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0106","0.0165","6","36.0312","POWER"
"0.0","0.0114","0.0114","48","0","ZERO3"
"0.0","0.00911","0.00911","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00883","0.00883","1","0","MPI_Reduce()"
"0.0","0.00844","0.00844","2","0","TIMER_START"
"0.0","0.00778","0.00778","1","0","ALLOC_SPACE"
"0.0","0.0067","0.0067","2","0","SETUP"
"0.0","0.00661","0.00661","42.0312","0","RANDLC"
"0.0","0.00287","0.00287","17","0","TIMER_CLEAR"
"0.0","0.0022","0.0022","1","0","MPI_Comm_size()"
"0.0","0.00198","0.00198","0.015625","0","PRINT_RESULTS"
"0.0","0.00112","0.00112","4","0","BUBBLE"
"0.0","0.000875","0.000875","2","0","TIMER_STOP"
"0.0","0.000422","0.000422","2","0","VRANLC"
"0.0","0.000266","0.000266","1","0","MPI_Comm_rank()"
"0.0","0.000219","0.000219","1.01562","0","TIMER_READ"
