"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0095","976","1","1",".TAU_application"
"100.0","0.154","976","1","90.1875","MG_MPI"
"65.2","636","636","1","0","MPI_Finalize()"
"34.0","332","332","1","0","MPI_Init()"
"0.5","0.414","4","172","2739","COMM3"
"0.4","0.0705","4","21","231","MG3P"
"0.3","2","2","927","0","MPI_Wait()"
"0.2","0.322","2","906","906","TAKE3"
"0.2","0.0312","2","65","65","RESID"
"0.2","0.0288","1","63","63","PSINV"
"0.1","0.32","1","906","906","GIVE3"
"0.1","0.0675","0.987","2","216.375","ZRAN3"
"0.1","0.0151","0.88","42","42","RPRJ3"
"0.1","0.806","0.806","927","0","MPI_Send()"
"0.1","0.729","0.729","7","0","MPI_Bcast()"
"0.1","0.705","0.705","88","0","MPI_Allreduce()"
"0.1","0.0351","0.633","42","42","INTERP"
"0.1","0.341","0.617","927","927","READY"
"0.1","0.0191","0.598","42","63","COMM3_EX"
"0.1","0.00863","0.547","21","21","TAKE3_EX"
"0.0","0.458","0.458","6","0","MPI_Barrier()"
"0.0","0.276","0.276","927","0","MPI_Irecv()"
"0.0","0.00375","0.0965","4","8","NORM2U3"
"0.0","0.0272","0.0275","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0271","0.0271","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.00875","0.0171","21","21","GIVE3_EX"
"0.0","0.0155","0.0155","67","0","ZERO3"
"0.0","0.0154","0.0154","84.375","0","BUBBLE"
"0.0","0.00813","0.0152","6","44.875","POWER"
"0.0","0.0123","0.0123","2","0","TIMER_START"
"0.0","0.0117","0.0117","1","0","MPI_Reduce()"
"0.0","0.0109","0.0109","0.0625","0","PRINT_RESULTS"
"0.0","0.0105","0.0105","1","0","ALLOC_SPACE"
"0.0","0.00994","0.00994","66.875","0","RANDLC"
"0.0","0.004","0.004","2","0","SETUP"
"0.0","0.00325","0.00325","16","0","VRANLC"
"0.0","0.00244","0.00244","17","0","TIMER_CLEAR"
"0.0","0.00131","0.00131","2","0","TIMER_STOP"
"0.0","0.000188","0.000188","1","0","MPI_Comm_size()"
"0.0","0.000188","0.000188","1.0625","0","TIMER_READ"
"0.0","6.25E-05","6.25E-05","1","0","MPI_Comm_rank()"
