"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00731","941","1","1",".TAU_application"
"100.0","0.144","941","1","70.0938","MG_MPI"
"63.0","592","592","1","0","MPI_Finalize()"
"35.6","335","335","1","0","MPI_Init()"
"0.9","0.109","8","11","286","MG3P"
"0.8","0.502","7","191","3157.5","COMM3"
"0.4","0.757","4","68","68","RESID"
"0.4","0.549","4","1047","1047","TAKE3"
"0.4","4","4","1069","0","MPI_Wait()"
"0.3","0.388","2","66","66","PSINV"
"0.2","0.287","2","2","1455.44","ZRAN3"
"0.2","0.157","1","55","55","RPRJ3"
"0.2","0.552","1","1047","1047","GIVE3"
"0.2","1","1","1069","1069","READY"
"0.1","1","1","1069","0","MPI_Send()"
"0.1","1","1","88","0","MPI_Allreduce()"
"0.1","0.189","0.801","55","55","INTERP"
"0.1","0.759","0.759","7","0","MPI_Bcast()"
"0.1","0.754","0.754","6","0","MPI_Barrier()"
"0.1","0.0263","0.612","55","66","COMM3_EX"
"0.1","0.00991","0.528","22","22","TAKE3_EX"
"0.0","0.394","0.394","1069","0","MPI_Irecv()"
"0.0","0.0558","0.216","4","8","NORM2U3"
"0.0","0.174","0.174","75.5","0","ZERO3"
"0.0","0.11","0.11","512","0","VRANLC"
"0.0","0.101","0.101","626.25","0","RANDLC"
"0.0","0.0548","0.0548","303.438","0","BUBBLE"
"0.0","0.0297","0.0303","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0163","0.0283","6","80.25","POWER"
"0.0","0.00931","0.0242","22","22","GIVE3_EX"
"0.0","0.0215","0.0215","1","0","ALLOC_SPACE"
"0.0","0.0138","0.0138","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.0133","0.0133","2","0","TIMER_START"
"0.0","0.00966","0.00966","1","0","MPI_Reduce()"
"0.0","0.00706","0.00706","2","0","SETUP"
"0.0","0.00544","0.00544","0.03125","0","PRINT_RESULTS"
"0.0","0.00316","0.00316","17","0","TIMER_CLEAR"
"0.0","0.00109","0.00109","2","0","TIMER_STOP"
"0.0","0.000469","0.000469","1","0","MPI_Comm_size()"
"0.0","0.000156","0.000156","1","0","MPI_Comm_rank()"
"0.0","0.000156","0.000156","1.03125","0","TIMER_READ"
