"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00912","944","1","1",".TAU_application"
"100.0","0.184","944","1","80.375","MG_MPI"
"65.2","615","615","1","0","MPI_Finalize()"
"33.6","316","316","1","0","MPI_Init()"
"0.8","0.146","7","16","336","MG3P"
"0.8","0.713","7","228","4104","COMM3"
"0.4","0.643","3","82","82","RESID"
"0.4","0.722","3","1368","1368","TAKE3"
"0.3","3","3","1368","0","MPI_Wait()"
"0.3","0.352","2","80","80","PSINV"
"0.2","0.148","2","64","64","RPRJ3"
"0.2","0.721","1","1368","1368","GIVE3"
"0.1","0.288","1","2","1427","ZRAN3"
"0.1","0.804","1","1368","1368","READY"
"0.1","1","1","1368","0","MPI_Send()"
"0.1","0.829","0.829","7","0","MPI_Bcast()"
"0.1","0.531","0.531","88","0","MPI_Allreduce()"
"0.1","0.526","0.526","6","0","MPI_Barrier()"
"0.1","0.496","0.496","1368","0","MPI_Irecv()"
"0.0","0.18","0.192","64","64","INTERP"
"0.0","0.121","0.121","68","0","ZERO3"
"0.0","0.0325","0.113","4","8","NORM2U3"
"0.0","0.108","0.108","512","0","VRANLC"
"0.0","0.107","0.107","608.25","0","RANDLC"
"0.0","0.0707","0.0707","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0537","0.0537","275","0","BUBBLE"
"0.0","0.0309","0.0311","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0144","0.0249","6","62.25","POWER"
"0.0","0.0203","0.0203","1","0","ALLOC_SPACE"
"0.0","0.0175","0.0175","0.125","0","PRINT_RESULTS"
"0.0","0.0134","0.0134","1","0","MPI_Reduce()"
"0.0","0.0118","0.0118","64","0","COMM3_EX"
"0.0","0.009","0.009","2","0","TIMER_START"
"0.0","0.00475","0.00475","2","0","SETUP"
"0.0","0.0035","0.0035","17","0","TIMER_CLEAR"
"0.0","0.0015","0.0015","2","0","TIMER_STOP"
"0.0","0.00025","0.00025","1.125","0","TIMER_READ"
"0.0","0.000125","0.000125","1","0","MPI_Comm_rank()"
"0.0","0.000125","0.000125","1","0","MPI_Comm_size()"
