"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0105","958","1","1",".TAU_application"
"100.0","0.204","958","1","90.375","MG_MPI"
"64.6","619","619","1","0","MPI_Finalize()"
"33.8","324","324","1","0","MPI_Init()"
"1.1","0.791","10","298","5364","COMM3"
"1.1","0.157","10","21","441","MG3P"
"0.6","0.805","5","1788","1788","TAKE3"
"0.5","0.712","4","107","107","RESID"
"0.5","4","4","1788","0","MPI_Wait()"
"0.4","0.394","3","105","105","PSINV"
"0.3","0.169","2","84","84","RPRJ3"
"0.2","0.807","2","1788","1788","GIVE3"
"0.2","1","1","1788","0","MPI_Send()"
"0.2","0.879","1","1788","1788","READY"
"0.1","0.249","1","2","1427","ZRAN3"
"0.1","0.789","0.789","7","0","MPI_Bcast()"
"0.1","0.575","0.575","1788","0","MPI_Irecv()"
"0.1","0.558","0.558","6","0","MPI_Barrier()"
"0.1","0.506","0.506","88","0","MPI_Allreduce()"
"0.0","0.208","0.22","84","84","INTERP"
"0.0","0.124","0.124","88","0","ZERO3"
"0.0","0.0283","0.102","4","8","NORM2U3"
"0.0","0.0895","0.0895","512","0","VRANLC"
"0.0","0.0887","0.0887","608.25","0","RANDLC"
"0.0","0.0673","0.0673","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.048","0.048","275","0","BUBBLE"
"0.0","0.0266","0.0271","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0111","0.02","6","62.25","POWER"
"0.0","0.0189","0.0189","1","0","ALLOC_SPACE"
"0.0","0.0155","0.0155","0.125","0","PRINT_RESULTS"
"0.0","0.0147","0.0147","1","0","MPI_Reduce()"
"0.0","0.0116","0.0116","84","0","COMM3_EX"
"0.0","0.00863","0.00863","2","0","TIMER_START"
"0.0","0.00575","0.00575","2","0","SETUP"
"0.0","0.00325","0.00325","17","0","TIMER_CLEAR"
"0.0","0.00125","0.00125","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.000125","0.000125","1.125","0","TIMER_READ"
"0.0","0","0","1","0","MPI_Comm_rank()"
